point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
9,32,1,0,SVC,4000,1,27.441651930099994,0.32919447554685105,13.201425163299996,0.1558429034331199
9,32,1,1,SVC,4000,1,27.143572140299987,0.16789445018706622,12.93896468539999,0.07795420650958208
9,32,0,0,SVC,4000,1,27.54579918880001,0.22165368998185975,13.137255029500011,0.1054937003843372
9,32,0,1,SVC,4000,1,27.270826122199992,0.39970968199284673,13.107024737199993,0.19256758237197905
9,32,0,0,SVC,4000,1,27.458161494099908,0.2732988807934937,13.089265739499911,0.12213975398596093
9,32,0,1,SVC,4000,1,27.265833772800033,0.2617819185946769,13.11257828710004,0.13999410039186597
9,32,0,0,SVC,4000,1,27.032224693599993,0.3424762745564099,12.888369469500015,0.16460055398677623
9,32,0,1,SVC,4000,1,26.989457309900207,0.26977580494356806,12.97509222080016,0.12784437963677733
9,32,1,0,SVC,4000,1,26.957535253699895,0.19311544587768673,12.965951513199844,0.09338446827495503
9,32,1,1,SVC,4000,1,27.12909264069997,0.1766326089236494,12.947750626600008,0.08083889748242563
9,4,0,0,SVC,4000,1,26.84886446330006,0.157422715802571,13.02387670920009,0.06898699935336183
9,4,0,1,SVC,4000,1,26.860513379600025,0.1330920959616109,13.059897776300044,0.06550513717408903
9,4,0,0,SVC,4000,1,26.72849234070002,0.21297175865558182,12.973136118700063,0.10052789823720744
9,4,0,1,SVC,4000,1,26.768840235899916,0.23751545443546776,12.995671179699935,0.11879252398414779
9,4,1,0,SVC,4000,1,26.81875307399971,0.25311265300494484,13.01544715849975,0.12270685172081379
9,4,1,1,SVC,4000,1,26.978643426100007,0.4368578315720286,13.091252206100034,0.20041838108981302
9,4,1,0,SVC,4000,1,27.038513540500027,0.26169411265398107,13.127328143700016,0.13046350350462668
9,4,1,1,SVC,4000,1,26.761991395799576,0.18870387905416142,12.9910026722996,0.09482430213721761
9,4,0,0,SVC,4000,1,26.669505057900004,0.23903304781803533,12.94540962139995,0.11509396003536206
9,4,0,1,SVC,4000,1,27.028440545399963,0.3294157582593955,13.145887697100033,0.168130069648318
9,8,1,1,SVC,4000,1,23.613405700199657,0.14487678764946482,11.371099296099782,0.07056304453718262
9,8,1,1,SVC,4000,1,23.659586876000095,0.22766031436352704,11.400095434200058,0.1080351084307372
9,8,1,1,SVC,4000,1,23.65051567319974,0.3354865572271312,11.388362043299821,0.15731280470302836
9,8,1,1,SVC,4000,1,23.399776392400145,0.1349606501180375,11.273009859900094,0.06011076404136098
9,8,1,1,SVC,4000,1,23.37759091070011,0.1073847845202214,11.262749566700132,0.0525464603109596
9,64,1,0,SVC,4000,1,33.23079660799963,0.43912911692355877,15.794792814099718,0.2012326081219513
9,64,1,1,SVC,4000,1,33.38087734770029,0.6220173742525693,15.798241212700304,0.28605969349368454
9,64,0,0,SVC,4000,1,33.12849048350008,0.22766465428694868,15.676391249400103,0.10526730653345073
9,64,0,1,SVC,4000,1,33.16282913169994,0.178475027766666,15.869642088599813,0.08616449809925532
9,64,0,0,SVC,4000,1,33.10289753349971,0.39869061343578877,15.670591493899519,0.18736658827888503
9,64,0,1,SVC,4000,1,33.1145540878998,0.5296364798748241,15.777029779599616,0.252371553600832
9,64,1,0,SVC,4000,1,33.06775319360113,0.40469339052646464,15.786525562801216,0.18783327516282844
9,64,1,1,SVC,4000,1,33.13591151370038,0.24571549432495499,15.678632960600407,0.1127740863266468
9,64,1,0,SVC,4000,1,33.43898175289951,0.5876623072730324,16.010331225399568,0.29160848275048634
9,64,1,1,SVC,4000,1,33.556867086000146,0.5000933280756457,15.87983830840003,0.23738799248011255
9,4,0,0,SVC,4000,1,26.251467860399863,0.4417177597570055,12.720365736199984,0.21713795882495432
9,4,0,1,SVC,4000,1,26.330891523701666,0.14719248267454257,12.794594598401726,0.07887751713396124
9,4,1,0,SVC,4000,1,26.36529723410131,0.220709565915852,12.798040916101126,0.11223793951407326
9,4,1,1,SVC,4000,1,26.17566935929999,0.29465832406237824,12.693391389299904,0.14522351238697315
9,4,1,0,SVC,4000,1,26.358405402299923,0.4011048097116782,12.799235286600014,0.19014993018602097
9,4,1,1,SVC,4000,1,26.197000378599476,0.18383471131566193,12.702991918899443,0.08878229140242376
9,4,0,0,SVC,4000,1,26.21202238830019,0.3172241096654687,12.700898785700156,0.15764000215363355
9,4,0,1,SVC,4000,1,26.507038743800603,0.2628132998183658,12.876531733500542,0.1259875579054597
9,4,1,0,SVC,4000,1,26.24954236370013,0.19150990628586861,12.74687716660019,0.09256839253423357
9,4,1,1,SVC,4000,1,26.17743614119927,0.17648744247608597,12.690937035399383,0.08400449559235917
9,2,1,0,SVC,4000,1,27.729460768099763,1.011786517351022,13.487743404799676,0.5044671710168986
9,2,1,1,SVC,4000,1,27.131955025499064,0.29988040981926634,13.183434519099137,0.146600444770213
9,2,0,0,SVC,4000,1,27.167622502099768,0.42783042442050523,13.199627700499695,0.21344683926629326
9,2,0,1,SVC,4000,1,27.075056387800306,0.2520048933111401,13.175931391900212,0.11899587560427988
9,2,0,0,SVC,4000,1,27.100348737100738,0.2616410899948264,13.16319442070071,0.12694115239683368
9,2,0,1,SVC,4000,1,27.01118744389969,0.20332716729182407,13.140654510199875,0.09839676533128396
9,2,1,0,SVC,4000,1,26.943665440499537,0.16292393403845812,13.094784746599725,0.07628282546496279
9,2,1,1,SVC,4000,1,26.976937498501048,0.26163738787847834,13.112863946300786,0.12572649172305636
9,2,0,0,SVC,4000,1,26.967810088499665,0.22125083552165553,13.106088447299772,0.106377844389735
