point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
3,32,1,1,SVC,4000,1,13.055657200999462,0.04107608300046195,0.000359073499510032,1.1791500412527967e-05
4,32,0,0,SVC,4000,1,12.863149745499754,0.09337540850026471,0.00034331999972891936,1.0244999657516018e-05
4,32,0,1,SVC,4000,1,12.439187810500016,0.012315716500097551,0.00032789149986456323,2.637550005601952e-05
0,16,1,0,SVC,4000,1,11.593077735500174,0.0731804725000984,0.0003863400003183415,2.259000098092656e-06
0,16,1,1,SVC,4000,1,12.23566320750001,0.003339729500339672,0.000354303499989328,3.877349968206545e-05
1,16,1,0,SVC,4000,1,11.816709002000266,0.04474876400024641,0.0003197450002971891,1.9261999796071905e-05
1,16,1,1,SVC,4000,1,12.56825213950026,0.0999090275005301,0.00047966650026864954,3.0873500463712844e-05
2,16,0,0,SVC,4000,1,12.511050060000116,0.05021670800033462,0.00037826900006621145,4.085599971404008e-05
2,16,0,1,SVC,4000,1,11.68673896100006,0.0682227539999758,0.00038498600008551875,2.066400008970959e-05
3,16,1,0,SVC,4000,1,11.781191348999869,0.1231020529997977,0.00038214649975998327,4.016450020571938e-05
3,16,1,1,SVC,4000,1,12.370194957999956,0.0283756619999167,0.0003483894998907999,2.877949998492113e-05
4,16,1,0,SVC,4000,1,12.097659111000098,0.08827939800005424,0.00036743800012573047,7.006700013789668e-05
4,16,1,1,SVC,4000,1,12.466576031500153,0.1068864974997723,0.0004608950000601908,4.70690001748153e-05
0,8,1,0,SVC,4000,1,12.397095035500115,0.029768134500045562,0.00047344450024411344,1.643650000460184e-05
0,8,1,1,SVC,4000,1,12.99685438750032,0.12150461750036357,0.0003820330002781702,3.586200023164565e-05
1,8,1,0,SVC,4000,1,11.921349981999924,0.05535598099993422,0.0003311369999892122,2.6052999942294264e-05
1,8,1,1,SVC,4000,1,13.094948546500063,0.13142137449972324,0.00034336350017838413,3.4492499707994284e-05
2,8,1,0,SVC,4000,1,11.85388380400002,0.13844362799966348,0.00037721550006608595,5.703549959434895e-05
2,8,1,1,SVC,4000,1,13.005416932000003,0.23513143000025138,0.0004183745001000716,2.8233499847374333e-05
3,8,0,0,SVC,4000,1,12.999023935000082,0.08322627700010798,0.00034544350023679726,1.5813500112926704e-05
3,8,0,1,SVC,4000,1,12.244426604500177,0.03465226250023079,0.00034753300030843093,2.340399976219487e-05
4,8,0,0,SVC,4000,1,12.742078506999974,0.09420713099996192,0.00034149099997193844,2.3874999897088856e-05
4,8,0,1,SVC,4000,1,12.141112446000193,0.08085933499967268,0.0003803395002250909,2.0212500203342643e-05
0,64,1,0,SVC,4000,2,13.911196837000116,0.06660555300004489,4.59,0.0
0,64,1,1,SVC,4000,2,14.289805837500058,0.054960432499979284,4.612499999999999,0.012499999999999735
1,64,0,0,SVC,4000,2,14.27924990849997,0.20942033849998598,4.6000000000000005,0.020000000000000462
1,64,0,1,SVC,4000,2,13.65148686200001,0.03120328199989686,4.622499999999999,0.027500000000000302
2,64,0,0,SVC,4000,2,14.195341645000063,0.08373866999988433,4.585,0.004999999999999893
2,64,0,1,SVC,4000,2,14.166789758499968,0.21187119750007177,4.665000000000001,0.029999999999999805
3,64,1,0,SVC,4000,2,13.6180809399999,0.1907444949999899,4.672499999999999,0.06250000000000044
3,64,1,1,SVC,4000,2,14.235507216000002,0.0038406860001627408,4.5925,0.002500000000000391
4,64,1,0,SVC,4000,2,13.219315415499995,0.0509080245000586,4.5825,0.01750000000000007
4,64,1,1,SVC,4000,2,14.35209645599993,0.14937384900000694,4.5825,0.02250000000000041
0,4,0,0,SVC,4000,2,10.640575558000002,0.032135644000036656,3.3499999999999996,0.014999999999999902
0,4,0,1,SVC,4000,2,9.94562245150004,0.015314077500025114,3.3399999999999994,0.06499999999999995
1,4,1,0,SVC,4000,2,10.07016600400005,0.06342915199999499,3.3849999999999993,0.0349999999999997
1,4,1,1,SVC,4000,2,10.721992964500032,0.3533773604999082,3.375,0.06500000000000017
2,4,1,0,SVC,4000,2,10.719718430999924,0.2867772679999643,3.3649999999999993,0.04499999999999993
2,4,1,1,SVC,4000,2,10.963759237499975,0.0685105094999976,3.38,0.019999999999999796
3,4,0,0,SVC,4000,2,10.73709760199999,0.02843125199999541,3.3575,0.037499999999999645
3,4,0,1,SVC,4000,2,9.709616594499945,0.03405645549999914,3.4325,0.022500000000000187
4,4,1,0,SVC,4000,2,9.958205430500012,0.0403373135000491,3.37,0.05000000000000049
4,4,1,1,SVC,4000,2,10.825382421999965,0.2591330440001185,3.38,0.0050000000000001155
0,2,1,0,SVC,4000,2,11.582497460000045,0.04939788900006903,3.4725,0.022499999999999964
0,2,1,1,SVC,4000,2,10.675785574499987,0.21238020449996053,3.4575000000000005,0.03749999999999942
1,2,0,0,SVC,4000,2,11.207850685999997,0.07950356399993908,3.5275,0.002500000000000391
1,2,0,1,SVC,4000,2,11.527510802499892,0.42475572649999727,3.5175,0.002500000000000391
2,2,0,0,SVC,4000,2,11.230295767499928,0.04141383950000055,3.5199999999999996,0.025000000000000355
2,2,0,1,SVC,4000,2,11.193375068499986,0.023358063499868464,3.5275,0.0024999999999997247
3,2,1,0,SVC,4000,2,11.246347599999957,0.06899614900004547,3.4774999999999996,0.002500000000000391
3,2,1,1,SVC,4000,2,11.08647266649998,0.0004346405000115183,3.4625,0.02250000000000041
4,2,0,0,SVC,4000,2,11.309538057499907,0.07242428150006575,3.4699999999999998,0.019999999999999574
4,2,0,1,SVC,4000,2,11.099533212000088,0.059636002999896576,3.49,0.030000000000000027
0,32,0,0,SVC,4000,2,11.761225914999724,0.1442671280001564,3.745,0.020000000000000462
0,32,0,1,SVC,4000,2,10.955491741499909,0.04445246650005075,3.715,0.004999999999999893
1,32,1,0,SVC,4000,2,10.463453775499875,0.020421829499863264,3.7375000000000003,0.002500000000000835
1,32,1,1,SVC,4000,2,11.897129988500037,0.06767138650013305,3.7150000000000007,0.004999999999999893
2,32,0,0,SVC,4000,2,11.934607665999883,0.03103364000002351,3.71,0.009999999999999787
2,32,0,1,SVC,4000,2,11.05294910949986,0.043797109499919884,3.7300000000000004,0.014999999999999902
3,32,1,0,SVC,4000,2,10.824521894499902,0.03668250949995144,3.7275,0.012499999999999734
3,32,1,1,SVC,4000,2,11.883183034500252,0.07976423550002387,3.7074999999999996,0.0024999999999997247
4,32,0,0,SVC,4000,2,11.77125242349998,0.013210743500121858,3.7125,0.012499999999999734
4,32,0,1,SVC,4000,2,11.233234349500071,0.05180334350015947,3.7250000000000005,0.025000000000000133
0,16,1,0,SVC,4000,2,10.271474480999931,0.06553102599995331,3.38,0.040000000000000036
0,16,1,1,SVC,4000,2,10.895617794999943,0.10008428599985564,3.29,3.1401849173675503e-16
1,16,1,0,SVC,4000,2,10.449003545000014,0.0019022860000958985,3.3475,0.022499999999999964
1,16,1,1,SVC,4000,2,10.999718950499927,0.18652640850016766,3.3149999999999995,0.020000000000000018
2,16,0,0,SVC,4000,2,11.213502475999967,0.07866823000001233,3.3674999999999997,0.007500000000000284
2,16,0,1,SVC,4000,2,10.130124350500054,0.037435146500293115,3.2975,0.00749999999999984
3,16,1,0,SVC,4000,2,10.514786687500155,0.02582314749987713,3.335,0.01499999999999968
3,16,1,1,SVC,4000,2,10.945867911000132,0.011409409000116,3.2775,0.007500000000000062
4,16,1,0,SVC,4000,2,10.390813848499857,0.050292015499834974,3.355,0.015000000000000124
4,16,1,1,SVC,4000,2,11.171630277999903,0.09079331599979934,3.32,0.0050000000000003375
0,8,1,0,SVC,4000,2,10.235719124000015,0.06993850899999465,3.3774999999999995,0.0024999999999997247
0,8,1,1,SVC,4000,2,11.041643191499833,0.10530253650008436,3.3325,0.03750000000000009
1,8,1,0,SVC,4000,2,10.117418035000082,0.10047415299999596,3.3874999999999997,0.0024999999999999467
1,8,1,1,SVC,4000,2,10.70987540000022,0.2227478330000121,3.3175,0.01750000000000007
2,8,1,0,SVC,4000,2,9.58132369650004,0.17146119450011632,3.3324999999999996,0.05249999999999999
2,8,1,1,SVC,4000,2,10.799087974999892,0.08191727499992396,3.36,0.015000000000000124
3,8,0,0,SVC,4000,2,10.651921770999879,0.1501551390000806,3.3149999999999995,0.03499999999999992
3,8,0,1,SVC,4000,2,10.33346807399991,0.13518001900022636,3.345,0.020000000000000018
4,8,0,0,SVC,4000,2,10.799060341000004,0.09697693400014096,3.3475,0.03250000000000042
4,8,0,1,SVC,4000,2,10.194097356000038,0.12316141499979416,3.3699999999999997,0.0050000000000003375
0,64,1,0,SVC,4000,4,11.909150399000172,0.04509730099980569,2.5675,0.03750000000000009
0,64,1,1,SVC,4000,4,12.32335149799991,0.07918036200001488,2.5025,0.029999999999999805
1,64,0,0,SVC,4000,4,12.456577546000062,0.04561443200014814,2.5625,0.0024999999999999467
1,64,0,1,SVC,4000,4,11.510559278499832,0.16374325849979066,2.52125,0.018749999999999822
2,64,0,0,SVC,4000,4,12.14877454349973,0.13446221049993312,2.5512499999999996,0.016249999999999876
2,64,0,1,SVC,4000,4,11.819783650000126,0.030384055000003407,2.6025,0.010000000000000231
3,64,1,0,SVC,4000,4,11.506229767499972,0.06414905149989814,2.5599999999999996,0.0024999999999997247
