point,features,class,target,classifier,population_size,workers,time,ptime
0,64,1,1,MLPClassifier,16000,2,18.89496347299999,12.72
1,64,0,0,MLPClassifier,16000,2,18.64290680700002,12.489999999999998
1,64,0,1,MLPClassifier,16000,2,18.311149644000004,12.740000000000002
0,64,1,0,MLPClassifier,1000,4,0.8557902649999598,0.46000000000000013
0,64,1,1,MLPClassifier,1000,4,0.8792311769999539,0.4400000000000001
1,64,0,0,MLPClassifier,1000,4,0.8419930290000004,0.4600000000000002
1,64,0,1,MLPClassifier,1000,4,0.846890084000006,0.45
0,64,1,0,MLPClassifier,2000,4,1.585838074999995,0.8400000000000002
0,64,1,1,MLPClassifier,2000,4,1.5475687890000018,0.8500000000000001
1,64,0,0,MLPClassifier,2000,4,1.6207516720000172,0.8500000000000001
1,64,0,1,MLPClassifier,2000,4,1.5460526809999968,0.8800000000000002
0,64,1,0,MLPClassifier,4000,4,3.035161859999983,1.6500000000000001
0,64,1,1,MLPClassifier,4000,4,3.0855652899999995,1.65
1,64,0,0,MLPClassifier,4000,4,3.0561633059999873,1.6400000000000001
1,64,0,1,MLPClassifier,4000,4,2.9521905219999987,1.6600000000000004
0,64,1,0,MLPClassifier,8000,4,6.1295622829999985,3.3900000000000006
0,64,1,1,MLPClassifier,8000,4,6.2737680370000115,3.3600000000000003
1,64,0,0,MLPClassifier,8000,4,6.392620009999996,3.4
1,64,0,1,MLPClassifier,8000,4,5.881131504000023,3.2800000000000002
0,64,1,0,MLPClassifier,16000,4,12.464916585999983,6.650000000000001
0,64,1,1,MLPClassifier,16000,4,12.971378974999961,6.710000000000004
1,64,0,0,MLPClassifier,16000,4,12.788909535000002,6.670000000000001
1,64,0,1,MLPClassifier,16000,4,12.486235949999976,6.870000000000001
0,64,1,0,MLPClassifier,1000,8,0.8874073059999775,0.3500000000000002
0,64,1,1,MLPClassifier,1000,8,0.9397571060000247,0.40000000000000013
1,64,0,0,MLPClassifier,1000,8,0.8531017319999684,0.31000000000000016
1,64,0,1,MLPClassifier,1000,8,0.8903381919999789,0.3500000000000001
0,64,1,0,MLPClassifier,2000,8,1.394269560999958,0.5300000000000001
0,64,1,1,MLPClassifier,2000,8,1.4506667180000068,0.53
1,64,0,0,MLPClassifier,2000,8,1.4752617339999643,0.5700000000000001
1,64,0,1,MLPClassifier,2000,8,1.3838939559999883,0.5400000000000003
0,64,1,0,MLPClassifier,4000,8,2.3638957970000005,0.9400000000000002
0,64,1,1,MLPClassifier,4000,8,2.37890801500002,0.9200000000000002
1,64,0,0,MLPClassifier,4000,8,2.660116784999998,0.9200000000000002
1,64,0,1,MLPClassifier,4000,8,2.4436408550000213,1.01
0,64,1,0,MLPClassifier,8000,8,4.759812438000002,1.7700000000000002
0,64,1,1,MLPClassifier,8000,8,4.706841630999966,1.7400000000000007
1,64,0,0,MLPClassifier,8000,8,5.245052232999963,1.87
1,64,0,1,MLPClassifier,8000,8,4.772568167000021,1.8000000000000003
0,64,1,0,MLPClassifier,16000,8,9.423858659000008,3.55
0,64,1,1,MLPClassifier,16000,8,11.497841170999969,3.7100000000000013
1,64,0,0,MLPClassifier,16000,8,10.477804302999996,3.8400000000000003
1,64,0,1,MLPClassifier,16000,8,9.22748426999997,3.6000000000000005
0,64,1,0,MLPClassifier,1000,16,1.193705760999974,0.42000000000000015
0,64,1,1,MLPClassifier,1000,16,1.168678353999967,0.33
1,64,0,0,MLPClassifier,1000,16,1.1368392060000043,0.3900000000000001
1,64,0,1,MLPClassifier,1000,16,0.9799632079999652,0.32000000000000006
0,64,1,0,MLPClassifier,2000,16,1.6471173260000183,0.5200000000000001
0,64,1,1,MLPClassifier,2000,16,1.600404920000008,0.49000000000000016
1,64,0,0,MLPClassifier,2000,16,1.7270951610000111,0.55
1,64,0,1,MLPClassifier,2000,16,1.5514536939999926,0.52
0,64,1,0,MLPClassifier,4000,16,2.4633464529999793,0.6800000000000004
0,64,1,1,MLPClassifier,4000,16,2.613948794000003,0.6800000000000002
1,64,0,0,MLPClassifier,4000,16,2.6813666089999906,0.7300000000000002
1,64,0,1,MLPClassifier,4000,16,2.423286376999995,0.6700000000000002
0,64,1,0,MLPClassifier,8000,16,4.085276884999987,1.1900000000000004
0,64,1,1,MLPClassifier,8000,16,4.7485150960000055,1.25
1,64,0,0,MLPClassifier,8000,16,4.919612091999957,1.2400000000000002
1,64,0,1,MLPClassifier,8000,16,4.109972525999999,1.21
0,64,1,0,MLPClassifier,16000,16,8.563017718999976,2.52
0,64,1,1,MLPClassifier,16000,16,9.364588272000034,2.420000000000001
1,64,0,0,MLPClassifier,16000,16,8.916352048000007,2.420000000000001
1,64,0,1,MLPClassifier,16000,16,8.208864111,2.41
0,64,1,0,MLPClassifier,1000,32,1.3698021319999887,0.28000000000000014
0,64,1,1,MLPClassifier,1000,32,1.230231070000002,0.25000000000000006
1,64,0,0,MLPClassifier,1000,32,1.4092070030000423,0.29
1,64,0,1,MLPClassifier,1000,32,1.2530369400000063,0.24000000000000007
0,64,1,0,MLPClassifier,2000,32,1.824099515999965,0.41000000000000014
0,64,1,1,MLPClassifier,2000,32,2.146933719999968,0.41000000000000014
1,64,0,0,MLPClassifier,2000,32,1.8165068569999927,0.3900000000000001
1,64,0,1,MLPClassifier,2000,32,1.958899716999945,0.43000000000000016
0,64,1,0,MLPClassifier,4000,32,2.8061059199999914,0.5600000000000003
0,64,1,1,MLPClassifier,4000,32,2.9932388740000375,0.6200000000000001
1,64,0,0,MLPClassifier,4000,32,3.066250526999991,0.5900000000000002
1,64,0,1,MLPClassifier,4000,32,2.866914023999989,0.5700000000000003
0,64,1,0,MLPClassifier,8000,32,4.772335564000021,0.7700000000000005
0,64,1,1,MLPClassifier,8000,32,4.740208490000014,0.7800000000000002
1,64,0,0,MLPClassifier,8000,32,5.13307608200003,0.7800000000000001
1,64,0,1,MLPClassifier,8000,32,4.649320207999995,0.8000000000000003
0,64,1,0,MLPClassifier,16000,32,8.634398052999975,1.4900000000000002
0,64,1,1,MLPClassifier,16000,32,8.968494175,1.7600000000000007
1,64,0,0,MLPClassifier,16000,32,9.335699077,1.4200000000000006
1,64,0,1,MLPClassifier,16000,32,8.60431240800002,1.4600000000000006
