point,features,class,target,classifier,population_size,workers,time,ptime
1,64,1,1,RandomForestClassifier,16000,2,361.64877186808735,356.73904018476605
0,64,0,0,RandomForestClassifier,1000,4,14.222069508396089,13.516133832745254
0,64,0,1,RandomForestClassifier,1000,4,15.11827896349132,14.494346825405955
1,64,1,0,RandomForestClassifier,1000,4,13.665473469533026,13.03471637237817
1,64,1,1,RandomForestClassifier,1000,4,15.236096102744341,14.579624735750258
0,64,0,0,RandomForestClassifier,2000,4,26.163096657022834,25.33012245129794
0,64,0,1,RandomForestClassifier,2000,4,25.31124136596918,24.36963197682053
1,64,1,0,RandomForestClassifier,2000,4,24.93956550396979,23.985276979394257
1,64,1,1,RandomForestClassifier,2000,4,24.979968721978366,24.027652766555548
0,64,0,0,RandomForestClassifier,4000,4,49.151601924560964,47.72701475210488
0,64,0,1,RandomForestClassifier,4000,4,47.30800055060536,45.92304179724306
1,64,1,0,RandomForestClassifier,4000,4,47.61317317187786,46.11591599602252
1,64,1,1,RandomForestClassifier,4000,4,47.21700067073107,45.79889302328229
0,64,0,0,RandomForestClassifier,8000,4,92.88733743969351,90.52884403057396
0,64,0,1,RandomForestClassifier,8000,4,92.95921720471233,90.55582239385694
1,64,1,0,RandomForestClassifier,8000,4,93.01641722396016,90.53023524489254
1,64,1,1,RandomForestClassifier,8000,4,92.57404793612659,90.23480766359717
0,64,0,0,RandomForestClassifier,16000,4,205.6829297952354,199.02578022517264
0,64,0,1,RandomForestClassifier,16000,4,238.5803323695436,231.41248467192054
1,64,1,0,RandomForestClassifier,16000,4,241.07660715747625,234.62103092391044
1,64,1,1,RandomForestClassifier,16000,4,239.94412677176297,233.06510918121785
0,64,0,0,RandomForestClassifier,1000,8,11.722409882582724,10.918470410630107
0,64,0,1,RandomForestClassifier,1000,8,11.265699570067227,10.36480085644871
1,64,1,0,RandomForestClassifier,1000,8,11.452807107008994,10.732680008746684
1,64,1,1,RandomForestClassifier,1000,8,11.069348526187241,10.328116873279214
0,64,0,0,RandomForestClassifier,2000,8,19.737893732264638,18.308950941078365
0,64,0,1,RandomForestClassifier,2000,8,20.068578640930355,18.945354062132537
1,64,1,0,RandomForestClassifier,2000,8,19.390942182391882,18.26164693944156
1,64,1,1,RandomForestClassifier,2000,8,18.232585256919265,17.1973674967885
0,64,0,0,RandomForestClassifier,4000,8,33.363503952510655,31.604870690964162
0,64,0,1,RandomForestClassifier,4000,8,34.02097714878619,31.824427272193134
1,64,1,0,RandomForestClassifier,4000,8,34.096650746650994,32.314821450039744
1,64,1,1,RandomForestClassifier,4000,8,31.57112865243107,29.825379852205515
0,64,0,0,RandomForestClassifier,8000,8,60.11996804457158,56.59479638375342
0,64,0,1,RandomForestClassifier,8000,8,61.095783239230514,58.200439205393195
1,64,1,0,RandomForestClassifier,8000,8,61.773963020183146,58.73481874912977
1,64,1,1,RandomForestClassifier,8000,8,62.12954723183066,58.373790686018765
