point,features,class,target,classifier,population_size,workers,time,ptime
0,64,1,0,MLPClassifier,1000,1,1.6698870258405805,1.4299176577478647
0,64,1,1,MLPClassifier,1000,1,1.652354422956705,1.4036104111000896
1,64,0,0,MLPClassifier,1000,1,1.7192851062864065,1.4696338986977935
1,64,0,1,MLPClassifier,1000,1,1.6185267437249422,1.4066142132505774
0,64,1,0,MLPClassifier,2000,1,3.29679714422673,2.828470597974956
0,64,1,1,MLPClassifier,2000,1,3.3830558247864246,2.876148771494627
1,64,0,0,MLPClassifier,2000,1,3.263713321648538,2.765098800882697
1,64,0,1,MLPClassifier,2000,1,3.3209629505872726,2.8915902273729444
0,64,1,0,MLPClassifier,4000,1,6.687889192253351,5.739218946546316
0,64,1,1,MLPClassifier,4000,1,6.6841344721615314,5.657545012421906
1,64,0,0,MLPClassifier,4000,1,6.648280818015337,5.616128277033567
1,64,0,1,MLPClassifier,4000,1,6.617385625839233,5.744378121569753
0,64,1,0,MLPClassifier,8000,1,13.376356241293252,11.377949996851385
0,64,1,1,MLPClassifier,8000,1,13.554267921485007,11.429090673103929
1,64,0,0,MLPClassifier,8000,1,13.62372914236039,11.470847099088132
1,64,0,1,MLPClassifier,8000,1,13.412605825811625,11.591312068514526
0,64,1,0,MLPClassifier,16000,1,27.36605780571699,23.15305275376886
0,64,1,1,MLPClassifier,16000,1,27.484824361279607,22.830927822738886
1,64,0,0,MLPClassifier,16000,1,27.47172717191279,22.752035870216787
1,64,0,1,MLPClassifier,16000,1,27.107261800207198,23.130216675810516
0,64,1,0,MLPClassifier,1000,2,1.3768097665160894,0.9417587891221046
0,64,1,1,MLPClassifier,1000,2,1.4636012446135283,1.0954169211909175
1,64,0,0,MLPClassifier,1000,2,1.399118055589497,0.9130672318860888
1,64,0,1,MLPClassifier,1000,2,1.4054737836122513,0.926929397508502
0,64,1,0,MLPClassifier,2000,2,2.514956831932068,1.8556712111458182
0,64,1,1,MLPClassifier,2000,2,2.5505374763160944,1.813722275197506
1,64,0,0,MLPClassifier,2000,2,2.50655928067863,1.7432075962424278
1,64,0,1,MLPClassifier,2000,2,2.4262438621371984,1.8544330280274153
0,64,1,0,MLPClassifier,4000,2,4.749868653714657,3.720487864688039
0,64,1,1,MLPClassifier,4000,2,4.601487712934613,3.5004531610757113
1,64,0,0,MLPClassifier,4000,2,4.753340705297887,3.6320520965382457
1,64,0,1,MLPClassifier,4000,2,4.44664145540446,3.4966938281431794
0,64,1,0,MLPClassifier,8000,2,9.224996731616557,7.161349157802761
0,64,1,1,MLPClassifier,8000,2,9.298044451512396,7.094058422371745
1,64,0,0,MLPClassifier,8000,2,9.29274280462414,7.004405685700476
1,64,0,1,MLPClassifier,8000,2,9.08796567749232,7.108775181695819
0,64,1,0,MLPClassifier,16000,2,18.286875035613775,13.811406135559082
0,64,1,1,MLPClassifier,16000,2,18.49676024634391,13.821527694351971
1,64,0,0,MLPClassifier,16000,2,18.906946981325746,14.107274590991437
1,64,0,1,MLPClassifier,16000,2,18.311510173603892,14.095417116768658
0,64,1,0,MLPClassifier,1000,4,0.8435761667788029,0.5105735287070274
0,64,1,1,MLPClassifier,1000,4,0.8073466243222356,0.48934961948543787
1,64,0,0,MLPClassifier,1000,4,0.9135921057313681,0.5566299064084888
1,64,0,1,MLPClassifier,1000,4,0.7863883506506681,0.4943756218999624
0,64,1,0,MLPClassifier,2000,4,1.453342916443944,0.9165347497910261
0,64,1,1,MLPClassifier,2000,4,1.590169952251017,0.9921772936359048
1,64,0,0,MLPClassifier,2000,4,1.560650802217424,0.9172413153573871
1,64,0,1,MLPClassifier,2000,4,1.5127163045108318,0.9799339380115271
0,64,1,0,MLPClassifier,4000,4,2.972447630017996,1.916181057691574
0,64,1,1,MLPClassifier,4000,4,2.9967222437262535,1.865916334092617
1,64,0,0,MLPClassifier,4000,4,3.0936232190579176,1.9295409694314003
1,64,0,1,MLPClassifier,4000,4,2.916714698076248,1.9338811468333006
0,64,1,0,MLPClassifier,8000,4,5.818161612376571,3.701581561937928
0,64,1,1,MLPClassifier,8000,4,6.267028061673045,3.979145862162113
1,64,0,0,MLPClassifier,8000,4,6.122510202229023,3.844955758191645
1,64,0,1,MLPClassifier,8000,4,6.064623078331351,4.07192955352366
0,64,1,0,MLPClassifier,16000,4,12.191206652671099,7.725049925036728
0,64,1,1,MLPClassifier,16000,4,12.404696041718125,7.638716304674745
1,64,0,0,MLPClassifier,16000,4,12.649475534446537,7.78462013695389
1,64,0,1,MLPClassifier,16000,4,11.869722248986363,7.701402208767831
0,64,1,0,MLPClassifier,1000,8,1.0602704035118222,0.5629274984821677
0,64,1,1,MLPClassifier,1000,8,0.9955630581825972,0.5301468344405293
