classifier,population_size,workers,time,time_std,ptime,ptime_std
MLPClassifier,1000,1,0.89439902077429,0.0175283666658817,0.6175355806481093,0.0048969911793835
MLPClassifier,1000,2,0.7642453894484789,0.0258619568165286,0.4706190524622798,0.0301991297737924
MLPClassifier,1000,4,0.6653859348036348,0.0377583263868634,0.3867552014067769,0.0337106251470427
MLPClassifier,1000,8,0.7753292746376246,0.0450683311311307,0.4788348580244929,0.0250114052766407
MLPClassifier,1000,16,0.886868583317846,0.0454869842463925,0.5842851308640092,0.0340665855160435
MLPClassifier,1000,32,1.153062448138371,0.0846876206282312,0.8216286826413125,0.0740544699429665
MLPClassifier,2000,1,2.185646149050444,0.0214506166662568,1.244775260426104,0.0175792907500276
MLPClassifier,2000,2,1.913652269495651,0.0659718845036218,0.9329563211183995,0.072705374978978
MLPClassifier,2000,4,1.6677884523756803,0.0502549977325543,0.7079811590723694,0.0572907570091813
MLPClassifier,2000,8,1.761345438985154,0.0517760512471521,0.8077246943488717,0.0393239396479878
MLPClassifier,2000,16,1.87109636538662,0.0598976214988014,0.9143243429716676,0.0464838641628311
MLPClassifier,2000,32,2.091304760891944,0.0650265999491105,1.1172924058046192,0.0437465837865251
MLPClassifier,4000,1,6.109627030463889,0.1028086036552761,2.509900974249468,0.0257728343289339
MLPClassifier,4000,2,5.317227351013571,0.1093113903277456,1.8515452767256648,0.0504415193669533
MLPClassifier,4000,4,4.830300158075988,0.0515537260075707,1.3493854275438937,0.0472065898989317
MLPClassifier,4000,8,4.9727596754208205,0.0995422992918858,1.5200091179460289,0.0268778531142579
MLPClassifier,4000,16,4.924671755870804,0.0642361716326661,1.4592572927474976,0.062316473142936
MLPClassifier,4000,32,5.166103895474225,0.1066895862565208,1.6896008556708693,0.060389923116994
MLPClassifier,8000,1,18.50803337972611,0.2197252776895956,4.945378840109333,0.0441884924480804
MLPClassifier,8000,2,16.948109386488795,0.2097334169215102,3.6506107879802574,0.1276503425486356
MLPClassifier,8000,4,15.842562908958644,0.2864182123471525,2.576784667931497,0.0970455510885378
MLPClassifier,8000,8,15.879391897516324,0.1446132216707188,2.596601127134636,0.0924380893432339
MLPClassifier,8000,16,15.944775308296084,0.1362333596440905,2.58855916550383,0.0980817953359914
MLPClassifier,8000,32,15.976716061634942,0.2127289270480115,2.6544056484010072,0.0897081679446398
MLPClassifier,16000,1,62.97242927774787,0.4921094680254047,9.886398640507831,0.0964393141656199
MLPClassifier,16000,2,59.014686700049786,0.5438709482809619,7.273225805396214,0.2426860238994515
MLPClassifier,16000,4,56.73488914608024,0.6013837745240015,5.266763900499791,0.1244645428731205
MLPClassifier,16000,8,56.64610282131471,0.5213337673878609,4.787892257235944,0.0499069373680054
MLPClassifier,16000,16,56.66603882573545,0.6171440642869283,4.718587017105892,0.0695706751159873
MLPClassifier,16000,32,56.79743345086463,0.5708611183949327,4.8967968398239465,0.1369254057482673
RandomForestClassifier,1000,1,21.391218876000494,0.3291006540250286,21.12358255451545,0.3237850812284155
RandomForestClassifier,1000,2,11.139403176121414,0.1089568470673883,10.836636827606709,0.1067144574125341
RandomForestClassifier,1000,4,5.903666495950892,0.092826692534939,5.601301254471764,0.0783175065666167
RandomForestClassifier,1000,8,3.715059666056186,0.0680067014384836,3.425669611198828,0.0743626104935192
RandomForestClassifier,1000,16,2.543821469368413,0.0891611347952603,2.252467114664614,0.0846900015173539
RandomForestClassifier,1000,32,2.328898464888334,0.1623999416685405,2.029822524217889,0.1299761130170663
RandomForestClassifier,2000,1,42.80800747158937,0.0787470734587362,41.87746910941787,0.076083257895258
RandomForestClassifier,2000,2,22.52947833314538,0.1974845508099332,21.593157565500587,0.1956379810960045
RandomForestClassifier,2000,4,11.99171204646118,0.1450243147705874,11.024717006878928,0.1548134745916618
RandomForestClassifier,2000,8,7.064565057400614,0.0793210578444374,6.116058366186917,0.0654287986702924
RandomForestClassifier,2000,16,4.896904794266447,0.1220047348048588,3.925854702945799,0.1308390561315194
RandomForestClassifier,2000,32,3.696437963703647,0.177161150312779,2.7072283452842383,0.1609387204261232
RandomForestClassifier,4000,1,87.57097527426667,0.6981025552804264,84.1509589154739,0.6846197914412384
RandomForestClassifier,4000,2,46.51171756661497,0.5687933867374939,43.1010135313496,0.556902730411836
RandomForestClassifier,4000,4,25.32018195060082,0.1552619250813607,21.86719911941327,0.1711116847047634
RandomForestClassifier,4000,8,15.071090433560313,0.103227505748902,11.634400915680454,0.1027712463934035
RandomForestClassifier,4000,16,10.280001732334494,0.1153341649516235,6.789351054606959,0.1158308071157015
RandomForestClassifier,4000,32,7.917186231212691,0.166948278780163,4.407573603186757,0.1648546348903496
RandomForestClassifier,8000,1,183.82891861950048,4.138673616449868,170.5844458032865,4.0994069957552375
RandomForestClassifier,8000,2,99.49438965455629,0.8559405954232103,86.46556394705549,0.8098412695277873
RandomForestClassifier,8000,4,56.571775935124606,0.468827045399484,43.49663794655353,0.3778941522469616
RandomForestClassifier,8000,8,35.56004879786633,0.2697787480997839,22.47703882288188,0.172751835975681
RandomForestClassifier,8000,16,25.830094532249497,0.1944519730583004,12.63349729445763,0.2100701220130466
RandomForestClassifier,8000,32,20.98886778843589,0.1973098503723369,7.730443500867113,0.2141211633786736
RandomForestClassifier,16000,1,387.9467696707696,1.9285803118402316,336.33963019484656,1.8237051755647915
RandomForestClassifier,16000,2,223.303562323004,1.717530530932705,172.3927872212138,1.5167636198318506
RandomForestClassifier,16000,4,138.1396341437474,0.3494752283941338,86.81426380206831,0.3617476926572777
