point,features,class,target,classifier,population_size,workers,time,ptime
0,64,1,0,SVC,1000,1,5.322708814404905,2.912592574954033
0,64,1,1,SVC,1000,1,5.193520247004926,2.8991806153208017
1,64,0,0,SVC,1000,1,5.389430687762797,2.9166522277519107
1,64,0,1,SVC,1000,1,5.148261336609721,2.893500655889511
0,64,1,0,SVC,2000,1,12.057044270448387,5.804131909273565
0,64,1,1,SVC,2000,1,12.04892246145755,5.80313712824136
1,64,0,0,SVC,2000,1,12.183001970872283,5.803272125311196
1,64,0,1,SVC,2000,1,11.63469088729471,5.8458559000864625
0,64,1,0,SVC,4000,1,30.03854178916663,11.61983795184642
0,64,1,1,SVC,4000,1,31.444287977181375,11.670999834313989
1,64,0,0,SVC,4000,1,32.139328182674944,11.555500937625766
1,64,0,1,SVC,4000,1,28.66706364415586,12.031470147892833
0,64,1,0,SVC,8000,1,84.88076087459922,23.936930526047945
0,64,1,1,SVC,8000,1,91.82927869446576,23.848709697835147
1,64,0,0,SVC,8000,1,96.04453860688955,23.96014280989766
1,64,0,1,SVC,8000,1,77.97141529247165,24.30551954358816
0,64,1,0,SVC,16000,1,282.1500153951347,48.16694607399404
0,64,1,1,SVC,16000,1,338.9004474217072,48.10075015947223
1,64,0,0,SVC,16000,1,357.4844636917114,48.37250648159534
1,64,0,1,SVC,16000,1,245.77103124465793,48.66339890193194
0,64,1,0,SVC,1000,2,4.625956862233579,2.112814293242991
0,64,1,1,SVC,1000,2,4.427931829355657,1.948458126746118
1,64,0,0,SVC,1000,2,4.685956167057157,2.157622798345983
1,64,0,1,SVC,1000,2,4.486415487714112,2.003697103820741
0,64,1,0,SVC,2000,2,10.464807565324008,4.08580369502306
0,64,1,1,SVC,2000,2,10.400596836581826,4.092111008241773
1,64,0,0,SVC,2000,2,10.377157441340387,4.0414242232218385
1,64,0,1,SVC,2000,2,9.89885909948498,4.11054874304682
0,64,1,0,SVC,4000,2,26.863139688037336,7.728443191386759
0,64,1,1,SVC,4000,2,27.838668156415224,7.823190831579268
1,64,0,0,SVC,4000,2,27.29010806977749,7.942326562479138
1,64,0,1,SVC,4000,2,25.929717143066227,8.423582809977233
0,64,1,0,SVC,8000,2,81.90545682609081,15.33337276428938
0,64,1,1,SVC,8000,2,85.87797988764942,15.831023906357586
1,64,0,0,SVC,8000,2,90.56652098335326,15.546922053210437
1,64,0,1,SVC,8000,2,72.73438750766218,15.776199968531728
0,64,1,0,SVC,16000,2,274.31762989331037,30.812644557096064
0,64,1,1,SVC,16000,2,344.00866633839905,31.247576822526753
1,64,0,0,SVC,16000,2,337.07676599361,31.129120633006096
1,64,0,1,SVC,16000,2,241.78981857933104,31.65733724553138
0,64,1,0,SVC,1000,4,4.325476269237697,1.6215051040053368
0,64,1,1,SVC,1000,4,4.276110255159438,1.612733501009643
1,64,0,0,SVC,1000,4,4.209209783934057,1.5944453589618206
1,64,0,1,SVC,1000,4,4.137682273052633,1.6471814438700676
0,64,1,0,SVC,2000,4,9.395759648643434,2.9695587111636996
0,64,1,1,SVC,2000,4,9.452598607167602,3.004033960402012
1,64,0,0,SVC,2000,4,9.383453226648271,2.8125406559556723
1,64,0,1,SVC,2000,4,9.275905099697411,3.0999669414013624
0,64,1,0,SVC,4000,4,24.802688801661134,5.834095139056444
0,64,1,1,SVC,4000,4,26.12024919502437,5.660140451975167
1,64,0,0,SVC,4000,4,26.21311041340232,5.803207331337035
1,64,0,1,SVC,4000,4,22.920966481789947,5.67529256362468
0,64,1,0,SVC,8000,4,75.57426237687469,11.063800435513258
0,64,1,1,SVC,8000,4,83.35605081636459,10.912300341762602
1,64,0,0,SVC,8000,4,85.99184442684054,11.144777710549533
1,64,0,1,SVC,8000,4,68.2238335981965,11.13607484754175
0,64,1,0,SVC,16000,4,255.46131825074553,22.085047936066985
0,64,1,1,SVC,16000,4,321.9910299675539,22.15292575955391
1,64,0,0,SVC,16000,4,338.76897851284593,22.147743022069335
1,64,0,1,SVC,16000,4,224.9483653092757,23.942595470696688
0,64,1,0,SVC,1000,8,4.631648533046246,1.9352822890505195
0,64,1,1,SVC,1000,8,4.54494912084192,2.0431513721123338
1,64,0,0,SVC,1000,8,4.520580389536917,1.9945873972028494
1,64,0,1,SVC,1000,8,4.416441241279244,1.9393160613253713
0,64,1,0,SVC,2000,8,9.566132470034063,3.320077852346003
0,64,1,1,SVC,2000,8,9.868223629891872,3.2454703599214554
1,64,0,0,SVC,2000,8,9.941988255828619,3.414294975809753
1,64,0,1,SVC,2000,8,9.425820459611714,3.3438108628615737
0,64,1,0,SVC,4000,8,25.196519624441862,5.7325502233579755
0,64,1,1,SVC,4000,8,26.565334730781615,5.795146549120545
1,64,0,0,SVC,4000,8,27.016211645677686,5.646364249289036
1,64,0,1,SVC,4000,8,23.185448326170444,5.6962237088009715
0,64,1,0,SVC,8000,8,74.05065933894366,10.400219650007784
0,64,1,1,SVC,8000,8,82.5378776602447,10.468176187947392
1,64,0,0,SVC,8000,8,81.28552108444273,10.492421676404774
1,64,0,1,SVC,8000,8,67.31139772478491,10.453834812156856
