point,features,class,target,classifier,population_size,workers,time,ptime
0,64,1,0,MLPClassifier,1000,1,4.133328445255756,1.5922048464417458
0,64,1,1,MLPClassifier,1000,1,3.9940488040447235,1.603747820481658
1,64,0,0,MLPClassifier,1000,1,3.9944506073370576,1.6044869301840663
1,64,0,1,MLPClassifier,1000,1,4.052062384784222,1.6750939656049013
0,64,1,0,MLPClassifier,2000,1,10.2205133382231,3.262696390040219
0,64,1,1,MLPClassifier,2000,1,9.619589312002063,3.2172802351415157
1,64,0,0,MLPClassifier,2000,1,9.744420080445707,3.1945997793227434
1,64,0,1,MLPClassifier,2000,1,9.301822560839355,3.260097488760948
0,64,1,0,MLPClassifier,4000,1,25.982750720344484,6.45698272343725
0,64,1,1,MLPClassifier,4000,1,27.597018655389547,6.510451233945787
1,64,0,0,MLPClassifier,4000,1,27.720754880458117,6.436819973401725
1,64,0,1,MLPClassifier,4000,1,25.301159583963454,6.558512599207461
0,64,1,0,MLPClassifier,8000,1,81.77791521325707,13.106055336073041
0,64,1,1,MLPClassifier,8000,1,88.23929250705987,13.120599431917071
1,64,0,0,MLPClassifier,8000,1,85.16965341288596,13.008760622702539
1,64,0,1,MLPClassifier,8000,1,71.00059462711215,13.113246513530612
0,64,1,0,MLPClassifier,16000,1,281.692997273989,26.3839158276096
0,64,1,1,MLPClassifier,16000,1,346.70111166965216,26.37568184453994
1,64,0,0,MLPClassifier,16000,1,348.5332385580987,26.12927803210914
1,64,0,1,MLPClassifier,16000,1,230.78191633149981,26.505306257866323
0,64,1,0,MLPClassifier,1000,2,4.0481968075037,1.4189008874818683
0,64,1,1,MLPClassifier,1000,2,4.169276454485953,1.516579075716436
1,64,0,0,MLPClassifier,1000,2,4.437222620472312,1.7487896019592881
1,64,0,1,MLPClassifier,1000,2,3.847610372118652,1.5076018841937184
0,64,1,0,MLPClassifier,2000,2,9.277511321008205,2.8372849011793733
0,64,1,1,MLPClassifier,2000,2,9.441847082227468,2.739364336244762
1,64,0,0,MLPClassifier,2000,2,9.34875674545765,2.762575197033584
1,64,0,1,MLPClassifier,2000,2,9.044158947654068,2.8678072281181812
0,64,1,0,MLPClassifier,4000,2,25.357055122964084,5.5686045084148645
0,64,1,1,MLPClassifier,4000,2,25.685604257509112,5.532477633096278
1,64,0,0,MLPClassifier,4000,2,25.490521013736725,5.664629551582038
1,64,0,1,MLPClassifier,4000,2,23.149102410301566,5.752711442299187
0,64,1,0,MLPClassifier,8000,2,75.92421202920377,11.561569383367896
0,64,1,1,MLPClassifier,8000,2,80.42775661777705,11.549458085559309
1,64,0,0,MLPClassifier,8000,2,81.00446744449437,11.47558353934437
1,64,0,1,MLPClassifier,8000,2,66.96148759219795,11.621809895150363
0,64,1,0,MLPClassifier,16000,2,273.66547095403075,24.118875255808234
0,64,1,1,MLPClassifier,16000,2,344.37605020869523,23.376522610895336
1,64,0,0,MLPClassifier,16000,2,344.73639192432165,22.995603940449655
1,64,0,1,MLPClassifier,16000,2,232.1799623630941,23.782471124082804
0,64,1,0,MLPClassifier,1000,4,4.174123297445476,1.5538474507629871
0,64,1,1,MLPClassifier,1000,4,4.24976615421474,1.6896998779848218
1,64,0,0,MLPClassifier,1000,4,4.158205658197403,1.5695294439792633
1,64,0,1,MLPClassifier,1000,4,4.024726125411689,1.5936657190322876
0,64,1,0,MLPClassifier,2000,4,9.446431453339756,2.8100726110860705
0,64,1,1,MLPClassifier,2000,4,9.191220739856362,2.6692876908928156
1,64,0,0,MLPClassifier,2000,4,9.482425059191883,2.943030536174774
1,64,0,1,MLPClassifier,2000,4,9.159731383435428,2.779592903330922
0,64,1,0,MLPClassifier,4000,4,24.82646557316184,5.125687304884195
0,64,1,1,MLPClassifier,4000,4,26.23602477181703,5.235118059441447
1,64,0,0,MLPClassifier,4000,4,26.523359154351056,5.105524694547057
1,64,0,1,MLPClassifier,4000,4,22.467702485620975,5.312568057328463
0,64,1,0,MLPClassifier,8000,4,73.75968570448458,10.450489348731935
0,64,1,1,MLPClassifier,8000,4,86.38372755795717,10.376169201917946
1,64,0,0,MLPClassifier,8000,4,80.76869841199368,10.089166280813515
1,64,0,1,MLPClassifier,8000,4,67.19367638416588,10.216427528299391
0,64,1,0,MLPClassifier,16000,4,283.5784114655107,22.05785326100886
0,64,1,1,MLPClassifier,16000,4,333.046554450877,20.726830233819783
1,64,0,0,MLPClassifier,16000,4,325.0297759696841,20.856080741621554
1,64,0,1,MLPClassifier,16000,4,227.90904018376023,22.01777488179505
0,64,1,0,MLPClassifier,1000,8,4.236983438953757,1.6947523029521108
0,64,1,1,MLPClassifier,1000,8,4.276181675493717,1.8603590782731771
1,64,0,0,MLPClassifier,1000,8,4.661386679857969,1.980337337590754
1,64,0,1,MLPClassifier,1000,8,4.1486392403021455,1.6077270256355405
0,64,1,0,MLPClassifier,2000,8,9.849245515652001,3.0634328722953796
0,64,1,1,MLPClassifier,2000,8,9.939296356402338,2.9800040563568473
1,64,0,0,MLPClassifier,2000,8,9.684028276242316,2.7395298443734646
1,64,0,1,MLPClassifier,2000,8,8.995799354277551,2.834883062168956
0,64,1,0,MLPClassifier,4000,8,25.298310265876353,5.288133978843689
0,64,1,1,MLPClassifier,4000,8,25.401070598512888,5.009143492206931
1,64,0,0,MLPClassifier,4000,8,26.054151116870344,5.2923005279153585
1,64,0,1,MLPClassifier,4000,8,23.628124313428998,5.149408786557615
0,64,1,0,MLPClassifier,8000,8,72.53563058562577,9.878464519046247
0,64,1,1,MLPClassifier,8000,8,80.747010149993,10.128767127171159
1,64,0,0,MLPClassifier,8000,8,84.23263798560947,9.783065023832023
1,64,0,1,MLPClassifier,8000,8,64.62091577518731,10.013596393167973
0,64,1,0,MLPClassifier,16000,8,269.20246870070696,19.232607373036444
0,64,1,1,MLPClassifier,16000,8,339.7968341577798,19.627199709415436
1,64,0,0,MLPClassifier,16000,8,340.044221884571,19.515171328559518
1,64,0,1,MLPClassifier,16000,8,229.5750116314739,19.119098314084113
0,64,1,0,MLPClassifier,1000,16,4.881963036954403,2.111531123518944
0,64,1,1,MLPClassifier,1000,16,4.876545482315123,2.123855510726571
1,64,0,0,MLPClassifier,1000,16,4.714950826019049,2.060040987096727
1,64,0,1,MLPClassifier,1000,16,5.132343515753746,2.185134873725474
0,64,1,0,MLPClassifier,2000,16,10.958215506747365,3.4762412337586284
0,64,1,1,MLPClassifier,2000,16,9.655228062532842,3.1280097402632236
1,64,0,0,MLPClassifier,2000,16,10.159339907579124,3.233033054508269
1,64,0,1,MLPClassifier,2000,16,9.607294238172472,3.2349433433264494
0,64,1,0,MLPClassifier,4000,16,26.75111201684922,5.474850049242377
0,64,1,1,MLPClassifier,4000,16,25.175631663762033,5.282547120004892
1,64,0,0,MLPClassifier,4000,16,27.343444137834013,5.29862823151052
1,64,0,1,MLPClassifier,4000,16,22.838705577887595,5.292263410054147
0,64,1,0,MLPClassifier,8000,16,72.56303908675909,9.831685674376786
0,64,1,1,MLPClassifier,8000,16,82.95008025318384,9.943669557571411
1,64,0,0,MLPClassifier,8000,16,85.06249191891402,10.690025170333683
1,64,0,1,MLPClassifier,8000,16,67.7873779963702,10.636935468763113
0,64,1,0,MLPClassifier,16000,16,271.58922867197543,21.484414093196392
0,64,1,1,MLPClassifier,16000,16,322.9650703938678,19.130932900123298
1,64,0,0,MLPClassifier,16000,16,353.00978819001466,18.914191429503262
1,64,0,1,MLPClassifier,16000,16,470.1104726800695,21.555655336007476
0,64,1,0,MLPClassifier,1000,32,5.616001040674746,2.8178248712792993
0,64,1,1,MLPClassifier,1000,32,5.522595622576773,2.7597904074937105
1,64,0,0,MLPClassifier,1000,32,5.573283985257149,2.630553998053074
