point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
4,2,0,0,RandomForestClassifier,4000,4,31.244244372499782,0.1389374645009589,29.797500000000003,0.08249999999999957
4,2,0,1,RandomForestClassifier,4000,4,31.554004942000066,0.5625107939987721,29.97125,0.31625000000000014
0,32,0,0,RandomForestClassifier,4000,4,31.415208051999652,0.06709237399969226,29.7775,0.00999999999999801
0,32,0,1,RandomForestClassifier,4000,4,31.422346760999247,0.05081608999975096,29.981250000000003,0.0037500000000019185
1,32,1,0,RandomForestClassifier,4000,4,31.509752415999863,0.19010225299982153,30.197499999999998,0.03249999999999886
1,32,1,1,RandomForestClassifier,4000,4,31.644719172499684,0.35506431650057557,30.082500000000003,0.34500000000000064
2,32,0,0,RandomForestClassifier,4000,4,31.46084562700056,0.1114674539994649,29.839999999999996,2.5121479338940403e-15
2,32,0,1,RandomForestClassifier,4000,4,31.57965795699944,0.19305816700041767,29.978750000000005,0.04875000000000007
3,32,1,0,RandomForestClassifier,4000,4,31.816818423000292,0.02053355299955406,29.979999999999997,0.06000000000000405
3,32,1,1,RandomForestClassifier,4000,4,31.70390356850021,0.06942812750054017,30.03125,0.09625000000000128
4,32,0,0,RandomForestClassifier,4000,4,31.463115349500512,0.04143753349934087,29.89125,0.09875000000000256
4,32,0,1,RandomForestClassifier,4000,4,31.792061144000073,0.2849454770009867,30.10875,0.29125000000000334
0,16,1,0,RandomForestClassifier,4000,4,31.213661211500586,0.20312849449997827,29.75625,0.14124999999999943
0,16,1,1,RandomForestClassifier,4000,4,31.59832763949995,0.05821977950061452,29.96,0.08249999999999957
1,16,1,0,RandomForestClassifier,4000,4,31.706988987999978,0.1603744260004536,29.997500000000002,0.037499999999999645
1,16,1,1,RandomForestClassifier,4000,4,31.41544772550016,0.13373017750028993,29.7075,0.05749999999999744
2,16,0,0,RandomForestClassifier,4000,4,30.991201752500018,0.07843073250096388,29.56375,0.018749999999998934
2,16,0,1,RandomForestClassifier,4000,4,31.030092650499753,0.11699558350079364,29.67375,0.0912500000000005
3,16,1,0,RandomForestClassifier,4000,4,31.33283673450027,0.07031000650033015,29.88375,0.08874999999999922
3,16,1,1,RandomForestClassifier,4000,4,31.10992358400039,0.019117482999753577,29.708750000000002,0.008749999999999147
4,16,1,0,RandomForestClassifier,4000,4,31.30668733750055,0.2554844974992765,29.863749999999996,0.24125000000000263
4,16,1,1,RandomForestClassifier,4000,4,31.232971054499394,0.029878118500457518,29.695,0.007500000000002061
0,8,1,0,RandomForestClassifier,4000,4,31.54986636099987,0.5426237529991322,30.08375,0.28125
0,8,1,1,RandomForestClassifier,4000,4,31.25119757749948,0.12680742349999363,29.80875,0.15374999999999872
1,8,1,0,RandomForestClassifier,4000,4,31.419085076499066,0.03404168649936956,30.026249999999997,0.06625000000000192
1,8,1,1,RandomForestClassifier,4000,4,31.44550842000004,0.08046517999937386,29.941249999999997,0.056250000000000355
2,8,1,0,RandomForestClassifier,4000,4,31.13537880950076,0.10299579750004284,29.71625,0.07874999999999943
2,8,1,1,RandomForestClassifier,4000,4,31.41317902699982,0.1487797160001012,30.011249999999997,0.16375000000000206
3,8,0,0,RandomForestClassifier,4000,4,31.250984211500615,0.07141547449958985,29.807499999999997,0.0649999999999995
3,8,0,1,RandomForestClassifier,4000,4,31.065323104500422,0.11144645550026233,29.67125,0.11624999999999908
