point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
0,8,1,1,MLPClassifier,4000,1,8.184415153500026,0.016962148500056173,3.9157391485000232,0.011080943500047624
1,8,1,0,MLPClassifier,4000,1,8.02715240599997,0.08078662200000508,3.8474168214999906,0.039177103500009025
1,8,1,1,MLPClassifier,4000,1,8.03722577299996,0.031605141000028425,3.8360933689999683,0.006179804000055356
2,8,1,0,MLPClassifier,4000,1,8.056578022000025,0.011199194999989004,3.8630165405000128,0.006150966499973265
2,8,1,1,MLPClassifier,4000,1,7.9697882720000734,0.058045102000050974,3.8042439210000794,0.020244802000092932
3,8,0,0,MLPClassifier,4000,1,8.074985999999967,0.05682768999997734,3.8629249484999946,0.028271137500041732
3,8,0,1,MLPClassifier,4000,1,8.004654384500043,0.03365580249993627,3.841951824500029,0.016119580499889707
4,8,0,0,MLPClassifier,4000,1,8.025711226999931,0.026411277999898175,3.8293781064999735,0.021406280499888908
4,8,0,1,MLPClassifier,4000,1,8.033774416500023,0.022088858499955677,3.8556194015000074,0.010486906499977522
0,64,1,0,MLPClassifier,4000,2,3.0726519950000375,0.050475208999996246,2.165,0.04499999999999971
0,64,1,1,MLPClassifier,4000,2,3.0844557030000055,0.07712113900003059,2.19,0.050000000000000266
1,64,0,0,MLPClassifier,4000,2,3.1320047339999704,0.024821599000001582,2.1950000000000003,0.0050000000000001155
1,64,0,1,MLPClassifier,4000,2,3.036202706499994,0.09720612049996791,2.205,0.08499999999999974
2,64,0,0,MLPClassifier,4000,2,3.076098083000015,0.0564501890000475,2.1674999999999995,0.01750000000000007
2,64,0,1,MLPClassifier,4000,2,3.0530126270000255,0.013679737000020342,2.1675,0.0024999999999999467
3,64,1,0,MLPClassifier,4000,2,3.028978728500035,0.044094036500052836,2.2024999999999997,0.012499999999999956
3,64,1,1,MLPClassifier,4000,2,3.116861594000013,0.059187460999985175,2.2024999999999997,0.022499999999999742
4,64,1,0,MLPClassifier,4000,2,2.99938044,0.017714203999907863,2.2075,0.00749999999999984
4,64,1,1,MLPClassifier,4000,2,3.076700118000005,0.06991228800001159,2.1724999999999994,0.06249999999999978
0,4,0,0,MLPClassifier,4000,2,2.6201887080000024,0.03378216300000303,2.0649999999999995,0.010000000000000009
0,4,0,1,MLPClassifier,4000,2,2.650717925999972,0.06575367700001844,2.1274999999999995,0.0475000000000001
1,4,1,0,MLPClassifier,4000,2,2.6765820884999743,0.012723493500013783,2.13,0.010000000000000009
1,4,1,1,MLPClassifier,4000,2,2.7989902234999726,0.022307636499981687,2.1275,0.00749999999999984
2,4,1,0,MLPClassifier,4000,2,2.767968593000021,0.07723665099996424,2.1725,0.0625
2,4,1,1,MLPClassifier,4000,2,2.7520803750000162,0.11745632200001843,2.1525,0.07249999999999979
3,4,0,0,MLPClassifier,4000,2,2.743219354999958,0.0035508119999734244,2.1325000000000003,0.01749999999999985
3,4,0,1,MLPClassifier,4000,2,2.6775946999999976,0.0597912730000123,2.1375,0.042500000000000204
4,4,1,0,MLPClassifier,4000,2,2.6948678205000034,0.08308508349993193,2.12,0.040000000000000036
4,4,1,1,MLPClassifier,4000,2,2.65443412200003,0.059395254999999425,2.0975,0.03249999999999997
0,2,1,0,MLPClassifier,4000,2,2.7396444610000277,0.02400426899999064,2.1425,0.0025000000000001688
0,2,1,1,MLPClassifier,4000,2,2.619219435999973,0.025607214999961103,2.0549999999999997,0.02000000000000024
1,2,0,0,MLPClassifier,4000,2,2.650672457500013,0.058977932499969965,2.0999999999999996,0.030000000000000027
1,2,0,1,MLPClassifier,4000,2,2.6938842195000463,0.03130496750004563,2.1375,0.012499999999999956
2,2,0,0,MLPClassifier,4000,2,2.6424096669999404,0.05284272599996043,2.08,0.025000000000000133
2,2,0,1,MLPClassifier,4000,2,2.633209827000039,0.004910296000014025,2.0725,0.03750000000000009
3,2,1,0,MLPClassifier,4000,2,2.677416008500004,0.08603017749992459,2.11,0.050000000000000266
3,2,1,1,MLPClassifier,4000,2,2.71682298749995,0.010358986499986678,2.1375,0.022499999999999964
4,2,0,0,MLPClassifier,4000,2,2.6798983855000413,0.04142289050001158,2.1125,0.04249999999999976
4,2,0,1,MLPClassifier,4000,2,2.684942530000055,0.07119564300003511,2.1224999999999996,0.02750000000000008
0,32,0,0,MLPClassifier,4000,2,2.9075387979999734,0.0982142689999772,2.1375,0.057499999999999885
0,32,0,1,MLPClassifier,4000,2,2.8018914359999894,0.054822036999978785,2.17,0.03000000000000025
1,32,1,0,MLPClassifier,4000,2,2.7615230469999688,0.02676802999998018,2.125,0.010000000000000009
1,32,1,1,MLPClassifier,4000,2,2.843404479499961,0.05794725250005062,2.135,0.040000000000000036
2,32,0,0,MLPClassifier,4000,2,2.9027917325000177,0.0010260664999985902,2.1849999999999996,0.0050000000000001155
2,32,0,1,MLPClassifier,4000,2,2.7819672040000345,0.02112770700000044,2.1500000000000004,0.0050000000000001155
3,32,1,0,MLPClassifier,4000,2,2.8571020674999996,0.02928107349995135,2.1624999999999996,0.022500000000000187
3,32,1,1,MLPClassifier,4000,2,2.8192925975000023,0.037186276500005944,2.1174999999999997,0.012499999999999956
4,32,0,0,MLPClassifier,4000,2,2.8460093400000295,0.057846038000013644,2.1324999999999994,0.03749999999999987
4,32,0,1,MLPClassifier,4000,2,2.865574971000008,0.015303881999978008,2.1950000000000003,0.025000000000000133
0,16,1,0,MLPClassifier,4000,2,2.762673721499955,0.015241684500015396,2.145,0.03500000000000014
0,16,1,1,MLPClassifier,4000,2,2.7269990680000133,0.0028741620000212187,2.0799999999999996,0.010000000000000231
1,16,1,0,MLPClassifier,4000,2,2.7246399299999666,0.045743171000058425,2.125,0.03500000000000014
1,16,1,1,MLPClassifier,4000,2,2.8048612245,0.01693395849999879,2.155,0.02499999999999991
2,16,0,0,MLPClassifier,4000,2,2.768214947000051,0.056511100999996344,2.13,0.04499999999999993
2,16,0,1,MLPClassifier,4000,2,2.7369795929999645,0.08047959799999749,2.1475,0.04750000000000032
3,16,1,0,MLPClassifier,4000,2,2.7987903149999966,0.016069816999979558,2.1625,0.022499999999999964
3,16,1,1,MLPClassifier,4000,2,2.7028730005000163,0.004946643500020498,2.0749999999999993,0.014999999999999902
4,16,1,0,MLPClassifier,4000,2,2.7155707484999994,0.0848557425001033,2.125,0.054999999999999716
4,16,1,1,MLPClassifier,4000,2,2.7725279345000513,0.0011263035000390609,2.145,0.010000000000000231
0,8,1,0,MLPClassifier,4000,2,2.706722170500041,0.051546374499960246,2.1375,0.02750000000000008
0,8,1,1,MLPClassifier,4000,2,2.6745078299999774,0.03526678600004107,2.12,0.020000000000000462
1,8,1,0,MLPClassifier,4000,2,2.7138337704999866,0.030625923500024133,2.17,0.029999999999999805
1,8,1,1,MLPClassifier,4000,2,2.6476850449999727,0.057692522999925666,2.0924999999999994,0.02750000000000008
2,8,1,0,MLPClassifier,4000,2,2.7051321720000074,0.032610096000062594,2.1424999999999996,0.02250000000000041
2,8,1,1,MLPClassifier,4000,2,2.7058114850000266,0.06521252400005317,2.125,0.05499999999999994
3,8,0,0,MLPClassifier,4000,2,2.6927963199999434,0.050486236000001794,2.1100000000000003,0.02000000000000024
3,8,0,1,MLPClassifier,4000,2,2.6573075614999717,0.049222274500004826,2.1199999999999997,0.02499999999999991
