point,features,class,target,classifier,population_size,workers,time,ptime
0,64,1,0,MLPClassifier,1000,1,6.322681010999993,1.8399477089999934
0,64,1,1,MLPClassifier,1000,1,5.572703523999998,1.5901776649999952
1,64,0,0,MLPClassifier,1000,1,5.670735505999996,1.5718490429999967
1,64,0,1,MLPClassifier,1000,1,5.786668067999997,1.6007101979999945
0,64,1,0,MLPClassifier,2000,1,12.833879544999995,3.190911894999992
0,64,1,1,MLPClassifier,2000,1,12.51593669299998,3.180738696999981
1,64,0,0,MLPClassifier,2000,1,13.04069195600001,3.1549672550000096
1,64,0,1,MLPClassifier,2000,1,12.690393485000037,3.2262765800000324
0,64,1,0,MLPClassifier,4000,1,31.160770990999936,6.334811362999943
0,64,1,1,MLPClassifier,4000,1,32.743839627999975,6.409894369999975
1,64,0,0,MLPClassifier,4000,1,33.73675869100005,6.376585186000042
1,64,0,1,MLPClassifier,4000,1,29.86951015500003,6.547015768000023
0,64,1,0,MLPClassifier,8000,1,91.09534585900008,13.20254211200006
0,64,1,1,MLPClassifier,8000,1,96.4464440349999,12.97264352399992
1,64,0,0,MLPClassifier,8000,1,98.92479540600004,12.935337602000061
1,64,0,1,MLPClassifier,8000,1,80.27119028900006,13.018634734000045
0,64,1,0,MLPClassifier,16000,1,294.1187877880002,26.282369090000202
0,64,1,1,MLPClassifier,16000,1,374.1650121050001,26.01587419600014
1,64,0,0,MLPClassifier,16000,1,348.1002603799998,26.21895618299959
1,64,0,1,MLPClassifier,16000,1,268.97281880200035,26.47674502000018
0,64,1,0,MLPClassifier,1000,2,4.737781531000092,0.9800000000000002
0,64,1,1,MLPClassifier,1000,2,4.664559779000001,1.0
1,64,0,0,MLPClassifier,1000,2,4.924324821999836,1.0500000000000003
1,64,0,1,MLPClassifier,1000,2,4.6156468789999785,0.9800000000000001
0,64,1,0,MLPClassifier,2000,2,10.811294041000028,1.91
0,64,1,1,MLPClassifier,2000,2,10.72138245199989,1.9400000000000004
1,64,0,0,MLPClassifier,2000,2,10.724736664000083,1.9300000000000002
1,64,0,1,MLPClassifier,2000,2,10.040484348,1.9300000000000002
0,64,1,0,MLPClassifier,4000,2,26.858885386000157,3.8000000000000007
0,64,1,1,MLPClassifier,4000,2,28.789157623000037,3.8600000000000003
1,64,0,0,MLPClassifier,4000,2,29.09155871999985,3.8700000000000006
1,64,0,1,MLPClassifier,4000,2,25.158557960999925,3.8699999999999997
0,64,1,0,MLPClassifier,8000,2,80.5016783280002,7.69
0,64,1,1,MLPClassifier,8000,2,86.74217167999996,7.75
1,64,0,0,MLPClassifier,8000,2,91.38167140199982,7.870000000000002
1,64,0,1,MLPClassifier,8000,2,71.76228146400024,7.880000000000002
0,64,1,0,MLPClassifier,16000,2,279.0954387270001,15.279999999999998
0,64,1,1,MLPClassifier,16000,2,338.66520037300006,15.500000000000004
1,64,0,0,MLPClassifier,16000,2,355.67036264399997,15.370000000000001
1,64,0,1,MLPClassifier,16000,2,246.14079004099975,15.529999999999998
0,64,1,0,MLPClassifier,1000,4,4.935046689999654,0.8300000000000002
0,64,1,1,MLPClassifier,1000,4,4.56198920099996,0.7500000000000002
1,64,0,0,MLPClassifier,1000,4,4.740439413999684,0.8
1,64,0,1,MLPClassifier,1000,4,4.642005788000061,0.8100000000000002
0,64,1,0,MLPClassifier,2000,4,10.308076989999881,1.3499999999999999
0,64,1,1,MLPClassifier,2000,4,9.893897406000196,1.27
1,64,0,0,MLPClassifier,2000,4,10.212453563999826,1.2600000000000007
1,64,0,1,MLPClassifier,2000,4,9.748349307999979,1.3500000000000003
0,64,1,0,MLPClassifier,4000,4,25.64948945700029,2.2399999999999993
0,64,1,1,MLPClassifier,4000,4,27.536990313999706,2.2600000000000002
1,64,0,0,MLPClassifier,4000,4,27.153680341999863,2.19
1,64,0,1,MLPClassifier,4000,4,23.962076710000275,2.2800000000000002
0,64,1,0,MLPClassifier,8000,4,75.45124367599998,4.110000000000001
0,64,1,1,MLPClassifier,8000,4,84.16503280900022,4.279999999999999
1,64,0,0,MLPClassifier,8000,4,83.79725509899994,4.140000000000001
1,64,0,1,MLPClassifier,8000,4,71.53666446499976,4.170000000000002
0,64,1,0,MLPClassifier,16000,4,271.275683626,8.21
0,64,1,1,MLPClassifier,16000,4,337.93567558200016,8.220000000000002
1,64,0,0,MLPClassifier,16000,4,375.8075269829999,8.280000000000001
1,64,0,1,MLPClassifier,16000,4,232.56476017899993,8.280000000000001
0,64,1,0,MLPClassifier,1000,8,4.76186710299975,0.49000000000000005
0,64,1,1,MLPClassifier,1000,8,4.803707011999686,0.5100000000000002
1,64,0,0,MLPClassifier,1000,8,4.9813839340004415,0.5400000000000003
1,64,0,1,MLPClassifier,1000,8,4.774559226000566,0.5500000000000003
0,64,1,0,MLPClassifier,2000,8,10.142062136999849,0.7900000000000001
0,64,1,1,MLPClassifier,2000,8,9.956012938999994,0.8000000000000002
1,64,0,0,MLPClassifier,2000,8,10.363755778000087,0.8000000000000003
1,64,0,1,MLPClassifier,2000,8,9.50461323499967,0.8
0,64,1,0,MLPClassifier,4000,8,25.539918866999834,1.4600000000000002
0,64,1,1,MLPClassifier,4000,8,26.69556030300064,1.6000000000000003
1,64,0,0,MLPClassifier,4000,8,25.76250364400068,1.5700000000000003
1,64,0,1,MLPClassifier,4000,8,23.87026581200007,1.5000000000000002
0,64,1,0,MLPClassifier,8000,8,76.10318057699976,2.629999999999999
0,64,1,1,MLPClassifier,8000,8,82.18568305800011,2.6199999999999997
1,64,0,0,MLPClassifier,8000,8,82.6091749629996,2.58
