point,features,class,target,classifier,population_size,workers,time,ptime
1,64,0,0,MLPClassifier,4000,16,2.606651677750051,1.0538414344191551
1,64,0,1,MLPClassifier,4000,16,2.413854413665831,0.9829713944345713
0,64,1,0,MLPClassifier,8000,16,4.587686413899064,2.0650155087932944
0,64,1,1,MLPClassifier,8000,16,4.580429309047759,1.8751753931865096
1,64,0,0,MLPClassifier,8000,16,4.171486652456224,1.589796345680952
1,64,0,1,MLPClassifier,8000,16,4.514518209733069,2.107196911238134
0,64,1,0,MLPClassifier,16000,16,9.287759205326438,3.775436867028475
0,64,1,1,MLPClassifier,16000,16,8.747658177278936,3.4196352856233716
1,64,0,0,MLPClassifier,16000,16,9.391755119897425,3.8726174645125866
1,64,0,1,MLPClassifier,16000,16,8.856302639469504,3.803503426723182
0,64,1,0,MLPClassifier,1000,32,1.8479580814018846,0.6786404000595212
0,64,1,1,MLPClassifier,1000,32,1.9549985844641924,0.6867652051150799
1,64,0,0,MLPClassifier,1000,32,1.7578693507239223,0.651346243917942
1,64,0,1,MLPClassifier,1000,32,1.7272063922137022,0.6729683419689536
0,64,1,0,MLPClassifier,2000,32,2.115759047679603,0.8533044494688511
0,64,1,1,MLPClassifier,2000,32,2.3362865671515465,0.9364607157185674
1,64,0,0,MLPClassifier,2000,32,2.193576336838305,0.803656117990613
1,64,0,1,MLPClassifier,2000,32,2.372855968773365,0.9171128589659929
0,64,1,0,MLPClassifier,4000,32,3.1645577363669872,1.148106513544917
0,64,1,1,MLPClassifier,4000,32,3.092661177739501,1.1103241257369518
1,64,0,0,MLPClassifier,4000,32,3.458037069067359,1.1786224134266376
1,64,0,1,MLPClassifier,4000,32,3.2899492466822267,1.2714289743453264
0,64,1,0,MLPClassifier,8000,32,4.3481498984619975,1.4995466144755483
0,64,1,1,MLPClassifier,8000,32,4.719661138020456,1.4834318179637194
1,64,0,0,MLPClassifier,8000,32,4.799140376970172,1.5710500814020634
1,64,0,1,MLPClassifier,8000,32,4.539132882840931,1.5544752655550838
0,64,1,0,MLPClassifier,16000,32,8.047529542818666,2.5831458186730742
0,64,1,1,MLPClassifier,16000,32,8.868572418577969,2.994121426716447
1,64,0,0,MLPClassifier,16000,32,8.368414158932865,2.818411288782954
1,64,0,1,MLPClassifier,16000,32,7.782972475513816,2.7458331575617194
