samples,features,classes,clusters,seed,population_size,point,class,target,model,min_fitness,mean_fitness,fitness_std,max_fitness,accuracy
10,32,2,1,1,1000,0,1,0,SVC,-8.763822477764712,-8.630868220773463,0.08180229653929566,-8.47811052809811,1.0
10,32,2,1,1,1000,0,1,1,SVC,-1.51961079912382,-0.9521129931667491,0.42200385717528255,-0.007109076595115393,1.0
10,32,2,1,1,1000,1,0,0,SVC,-1.431477432823671,-0.7936990299324984,0.39965888955605006,-0.0013834872171122892,1.0
10,32,2,1,1,1000,1,0,1,SVC,-8.354242711010375,-8.092662729081146,0.18379724364186567,-7.639920280794923,1.0
10,32,2,1,1,1000,2,0,0,SVC,-1.0542487453538176,-0.5626176543770445,0.2982364468746647,-0.045552803096965855,1.0
10,32,2,1,1,1000,2,0,1,SVC,-7.328897368551868,-6.923082921349086,0.2815870122811982,-6.107457339774369,1.0
10,32,2,1,1,1000,3,0,0,SVC,-1.225616189818518,-0.682230492248425,0.3058097816770902,-0.1390561898613889,1.0
10,32,2,1,1,1000,3,0,1,SVC,-8.483219760196684,-8.108294554756554,0.260182756511327,-7.614515259467232,1.0
10,32,2,1,1,1000,4,1,0,SVC,-9.459618187516142,-9.201416623635872,0.21860499067326983,-8.454542701970547,1.0
10,32,2,1,1,1000,4,1,1,SVC,-1.1619363218677843,-0.6682684344562115,0.31217279473705756,-0.03646099004135217,1.0
10,32,2,1,1,1000,5,0,0,SVC,-1.506883016980932,-0.910521091586162,0.4395063736555652,-0.08540560650247175,1.0
10,32,2,1,1,1000,5,0,1,SVC,-6.3446942563904996,-5.770710576533605,0.3900913839572215,-4.785316266046813,1.0
10,32,2,1,1,1000,6,1,0,SVC,-11.020922461097593,-10.604146897550756,0.21793425884521953,-10.207442891270034,1.0
10,32,2,1,1,1000,6,1,1,SVC,-1.4132929431256545,-0.7777386824487412,0.3335325191423905,-0.023021198364215456,1.0
10,32,2,1,1,1000,7,0,0,SVC,-1.273364463442114,-0.8264632345483736,0.2873419463787946,-0.06397060819070166,1.0
10,32,2,1,1,1000,7,0,1,SVC,-5.434131815725205,-5.179207747548914,0.17938568909485386,-4.592214599414032,1.0
10,32,2,1,1,1000,8,1,0,SVC,-8.990907915824627,-8.544493074611063,0.3438183581651143,-7.430041763918752,1.0
10,32,2,1,1,1000,8,1,1,SVC,-1.349689444015782,-0.720795893455407,0.33431907218911183,-0.0937886652524964,1.0
10,32,2,1,1,1000,9,1,0,SVC,-3.3241690851882666,-2.8751308480789595,0.3306843783047656,-2.1590343968111974,1.0
