samples,features,classes,clusters,seed,population_size,point,class,target,model,max_distance,mean_distance,distance_std,min_distance,accuracy
10,16,2,1,0,4000,1,1,0,MLPClassifier,2.0524677601801224,1.907347752591973,0.1008347554732878,1.646703185717581,1.0
10,16,2,1,0,4000,1,1,1,MLPClassifier,0.2014836021901596,0.1063723929784343,0.0556930082400606,0.0004307343465353,1.0
10,16,2,1,0,4000,2,0,0,MLPClassifier,0.1494754753992824,0.082539282094752,0.0360797833104047,0.0111176324612678,1.0
10,16,2,1,0,4000,2,0,1,MLPClassifier,2.887444184866948,2.860926411024316,0.0227780983346876,2.7807402693364454,1.0
10,16,2,1,0,4000,3,1,0,MLPClassifier,1.646676083712214,1.5196747247644695,0.088705959938304,1.3000557568272948,1.0
10,16,2,1,0,4000,3,1,1,MLPClassifier,0.3207210957664755,0.1981274483744804,0.0882301144524663,0.0017869713543419,1.0
10,16,2,1,0,4000,4,1,0,MLPClassifier,0.7012904021459917,0.5137973537653384,0.1288108922858371,0.2023932018596927,1.0
10,16,2,1,0,4000,4,1,1,MLPClassifier,0.2724647121958264,0.1466088354008907,0.0715476302086478,0.0011701448730268,1.0
10,16,2,1,0,4000,5,0,0,MLPClassifier,0.1575984069539803,0.0899424246157097,0.0407583973984999,0.0056662044103914,1.0
10,16,2,1,0,4000,5,0,1,MLPClassifier,3.793311256486575,3.720142628724128,0.0463893480862403,3.6172626308923874,1.0
10,16,2,1,0,4000,6,1,0,MLPClassifier,2.2579888676968047,2.1761664092638826,0.055793060692449,2.0719499710394444,1.0
10,16,2,1,0,4000,6,1,1,MLPClassifier,0.1951762311762324,0.1045664284068488,0.0538916760760038,0.0022051414741589,1.0
10,16,2,1,0,4000,7,0,0,MLPClassifier,0.1291954639838768,0.0768329289802456,0.0328059480414636,0.0004307343465352,1.0
10,16,2,1,0,4000,7,0,1,MLPClassifier,2.7132964237051134,2.566523842310594,0.0897189605833544,2.3461831672076348,1.0
10,16,2,1,0,4000,8,0,0,MLPClassifier,0.2651046293287596,0.1585806666188109,0.0722249127424885,0.0022051414741589,1.0
10,16,2,1,0,4000,8,0,1,MLPClassifier,3.298574878858002,3.1645190669638885,0.1160392469368145,2.894626732989072,1.0
10,16,2,1,0,4000,9,1,0,MLPClassifier,2.443815927147345,2.4033466667019336,0.0342560580757826,2.305831393795882,1.0
10,16,2,1,0,4000,9,1,1,MLPClassifier,0.2145750153450625,0.122014249587143,0.0566998054090878,0.0004307343465353,1.0
10,16,2,1,0,8000,0,1,0,MLPClassifier,3.280341382618991,3.262372039262818,0.0145890958373545,3.2159468302773098,1.0
10,16,2,1,0,8000,0,1,1,MLPClassifier,0.1292060676901839,0.0787645554801491,0.0364501717901262,0.0004307343465353,1.0
10,16,2,1,0,8000,1,1,0,MLPClassifier,1.829017860979356,1.6932284738941,0.0848494052284118,1.5020986905908755,1.0
10,16,2,1,0,8000,1,1,1,MLPClassifier,0.1719646727850095,0.0900926352307141,0.0505026882653356,0.0004307343465353,1.0
10,16,2,1,0,8000,2,0,0,MLPClassifier,0.173089136452797,0.101247554861567,0.0469272905074891,0.0015417286303693,1.0
10,16,2,1,0,8000,2,0,1,MLPClassifier,3.43647702861145,3.421327372332411,0.0121454860652291,3.375688750138645,1.0
10,16,2,1,0,8000,3,1,0,MLPClassifier,1.5908854813328368,1.4487681553562624,0.1031503191203184,1.2606981801589927,1.0
10,16,2,1,0,8000,3,1,1,MLPClassifier,0.1907188369631707,0.1232178333346129,0.0487197854674287,0.0006778166077265,1.0
10,16,2,1,0,8000,4,1,0,MLPClassifier,0.7665788935359281,0.5929158383545916,0.1050066203612324,0.3901450220442552,1.0
10,16,2,1,0,8000,4,1,1,MLPClassifier,0.1602205498620159,0.0825877549334341,0.0465453717711357,0.0010198159695085,1.0
10,16,2,1,0,8000,5,0,0,MLPClassifier,0.1964359382854028,0.1032330086676918,0.0529485812038386,0.0006778166077268,1.0
10,16,2,1,0,8000,5,0,1,MLPClassifier,3.7653432757619263,3.725461855252127,0.0295786462526767,3.624993052962661,1.0
10,16,2,1,0,8000,6,1,0,MLPClassifier,2.172987447536255,2.130450568811886,0.0322523966532179,2.037712240825478,1.0
10,16,2,1,0,8000,6,1,1,MLPClassifier,0.1731847364363747,0.0995620622681796,0.0460756485935317,0.0006778166077268,1.0
10,16,2,1,0,8000,7,0,0,MLPClassifier,0.149988343888827,0.096244854418447,0.0365886353994458,0.0020663192937697,1.0
10,16,2,1,0,8000,7,0,1,MLPClassifier,2.1998567039304104,2.17916106746498,0.0146675807822003,2.1442514783420554,1.0
10,16,2,1,0,8000,8,0,0,MLPClassifier,0.113270268530501,0.06349745708711,0.0307315372597308,0.0002854777099371,1.0
10,16,2,1,0,8000,8,0,1,MLPClassifier,2.0695619755487247,2.014765001230745,0.0447780603810937,1.8926405940930937,1.0
10,16,2,1,0,8000,9,1,0,MLPClassifier,2.473641978707315,2.4031349219638285,0.0524766093601527,2.25483011151062,1.0
10,16,2,1,0,8000,9,1,1,MLPClassifier,0.1885238804107042,0.1056645099999558,0.0532000984617432,0.0006778166077265,1.0
10,16,2,1,0,16000,0,1,0,MLPClassifier,3.245560510008884,3.2287716188291595,0.0140229046610287,3.182516663518386,1.0
10,16,2,1,0,16000,0,1,1,MLPClassifier,0.1326461075371338,0.0617565021443572,0.0357585904577149,0.0020663192937699,1.0
10,16,2,1,0,16000,1,1,0,MLPClassifier,1.6807240078248638,1.6090188166239623,0.0632041033191791,1.39913375074566,1.0
10,16,2,1,0,16000,1,1,1,MLPClassifier,0.0955688113595826,0.0530508412018865,0.0251895496166651,0.0011701448730267,1.0
10,16,2,1,0,16000,2,0,0,MLPClassifier,0.1028540415874919,0.0563183237606536,0.0260099095549233,0.0011701448730268,1.0
10,16,2,1,0,16000,2,0,1,MLPClassifier,2.692578719358876,2.6738343350869425,0.0129907224539155,2.6387808957989103,1.0
10,16,2,1,0,16000,3,1,0,MLPClassifier,1.7742386121253029,1.6145173467896765,0.1150371000729104,1.3604614834448063,1.0
10,16,2,1,0,16000,3,1,1,MLPClassifier,0.1229251769495887,0.0647985416999284,0.0346879286695054,0.0003141298718174,1.0
10,16,2,1,0,16000,4,0,0,MLPClassifier,0.16263197592452,0.0907829193718303,0.0451238933950226,0.0002854777099371,1.0
10,16,2,1,0,16000,4,0,1,MLPClassifier,1.0313779438102126,0.8743288306036608,0.1137008066877065,0.5543441263027518,1.0
10,16,2,1,0,16000,5,0,0,MLPClassifier,0.1337208488204619,0.0687152838285439,0.0358627359491011,7.078546527483631e-05,1.0
10,16,2,1,0,16000,5,0,1,MLPClassifier,3.256988000439036,3.251315856588004,0.0043723398153952,3.237320703127894,1.0
10,16,2,1,0,16000,6,1,0,MLPClassifier,2.269621380935665,2.192773066126656,0.0574932814872672,2.051606817457399,1.0
10,16,2,1,0,16000,6,1,1,MLPClassifier,0.1611202740427069,0.0851624208821425,0.0460670056055687,0.0002854777099371,1.0
10,16,2,1,0,16000,7,0,0,MLPClassifier,0.1484803705785407,0.0780272240963025,0.0383347244696123,0.0004307343465352,1.0
10,16,2,1,0,16000,7,0,1,MLPClassifier,1.889369416311556,1.7386224218940804,0.0969332599408578,1.5148980142494723,1.0
10,16,2,1,0,16000,8,0,0,MLPClassifier,0.1215716662369138,0.0662463373626536,0.0332670093784671,0.0002854777099371,1.0
10,16,2,1,0,16000,8,0,1,MLPClassifier,2.384053315299613,2.3521117064172894,0.0227034050046333,2.2886993044929604,1.0
10,16,2,1,0,16000,9,1,0,MLPClassifier,2.5878091434492085,2.548172406493368,0.0307597429263566,2.469821606887609,1.0
10,16,2,1,0,16000,9,1,1,MLPClassifier,0.1606846553269208,0.0894285816731177,0.0422356318328049,0.0034149167760173,1.0
10,16,2,1,1,1000,0,1,0,MLPClassifier,2.9676955311161777,2.8000684501073674,0.1005787474295041,2.6120159652863744,1.0
10,16,2,1,1,1000,0,1,1,MLPClassifier,0.3231772106381635,0.2003443544590456,0.0832381883192061,0.003130063541114,1.0
10,16,2,1,1,1000,1,1,0,MLPClassifier,3.189878105198704,3.051578395161444,0.0789538454140809,2.92659920154494,1.0
10,16,2,1,1,1000,1,1,1,MLPClassifier,0.2026832310720119,0.1165912699712353,0.0602725472373547,0.003130063541114,1.0
10,16,2,1,1,1000,2,1,0,MLPClassifier,2.600160568619759,2.52256829842855,0.0597657563352067,2.286281024795312,1.0
10,16,2,1,1,1000,2,1,1,MLPClassifier,0.2043604661694636,0.1448964889236152,0.051992858611164,0.003130063541114,1.0
10,16,2,1,1,1000,3,1,0,MLPClassifier,3.782446058953997,3.620717724039214,0.0946367004838923,3.45496300157918,1.0
10,16,2,1,1,1000,3,1,1,MLPClassifier,0.2808777907476773,0.1653064838126362,0.0702762601600734,0.0031300635411137,1.0
10,16,2,1,1,1000,4,0,0,MLPClassifier,0.2984430176574663,0.179295339819383,0.0824146223676438,0.0002963695851515,1.0
10,16,2,1,1,1000,4,0,1,MLPClassifier,1.8792401043945224,1.770666719150518,0.0589484060523257,1.6634200805891015,1.0
10,16,2,1,1,1000,5,1,0,MLPClassifier,3.126472100323874,3.0188117463640425,0.0594477081053864,2.9163190593424604,1.0
10,16,2,1,1,1000,5,1,1,MLPClassifier,0.1731130442019475,0.0982813644302123,0.0476149901469344,0.0031300635411142,1.0
10,16,2,1,1,1000,6,1,0,MLPClassifier,4.973368838807474,4.8019974316268765,0.1192168005453037,4.593248980377609,1.0
10,16,2,1,1,1000,6,1,1,MLPClassifier,0.1906166133332597,0.125323054941587,0.0468180692851714,0.01322185546476,1.0
10,16,2,1,1,1000,7,1,0,MLPClassifier,2.534355560284157,2.1661353268014563,0.1910134890040685,1.9187337068290045,1.0
10,16,2,1,1,1000,7,1,1,MLPClassifier,0.2087502646858005,0.1346588571664174,0.0485495628068738,0.0038192597849402,1.0
10,16,2,1,1,1000,8,0,0,MLPClassifier,0.3159798101013373,0.1683616183222645,0.0876131398631407,0.003130063541114,1.0
10,16,2,1,1,1000,8,0,1,MLPClassifier,2.549072469696448,2.4069895921422098,0.1162517932280369,2.1196668250222888,1.0
10,16,2,1,1,1000,9,1,0,MLPClassifier,4.105675336796964,3.842833223893969,0.2287035041139563,3.2934055841108334,1.0
10,16,2,1,1,1000,9,1,1,MLPClassifier,0.2745838915038212,0.1644595979169851,0.0693958422525709,0.0093364095332475,1.0
10,16,2,1,1,2000,0,1,0,MLPClassifier,2.092498234268763,1.802209908603827,0.2312584054324328,1.320687561848706,1.0
10,16,2,1,1,2000,0,1,1,MLPClassifier,0.1449000583792074,0.0759209384581945,0.0396207873677869,0.0034802061557557,1.0
10,16,2,1,1,2000,1,1,0,MLPClassifier,2.342053297843336,2.237285139765194,0.0684148375611564,2.1059161583870627,1.0
10,16,2,1,1,2000,1,1,1,MLPClassifier,0.2216816067040481,0.140785472948781,0.0552656053598265,0.003130063541114,1.0
10,16,2,1,1,2000,2,1,0,MLPClassifier,2.4667367656688426,2.3968859826976967,0.0542632835279517,2.285167667704372,1.0
10,16,2,1,1,2000,2,1,1,MLPClassifier,0.1468038515404202,0.0806547171345087,0.0384876384497627,0.003130063541114,1.0
10,16,2,1,1,2000,3,1,0,MLPClassifier,2.360414806180972,2.22938040713982,0.1000898523057385,1.9745828977778,1.0
10,16,2,1,1,2000,3,1,1,MLPClassifier,0.1328219703885915,0.0879577360595964,0.0342920714668714,0.0017291557706291,1.0
10,16,2,1,1,2000,4,0,0,MLPClassifier,0.2395073530520726,0.1397814403985199,0.055141184215447,0.0070556720469387,1.0
10,16,2,1,1,2000,4,0,1,MLPClassifier,2.589049658798374,2.431264572472645,0.1083816625384181,2.1919582851007258,1.0
10,16,2,1,1,2000,5,1,0,MLPClassifier,2.405530848620407,2.32605680268016,0.0604611879119629,2.2100056071275973,1.0
10,16,2,1,1,2000,5,1,1,MLPClassifier,0.1853483084367833,0.1234815782980296,0.045083342651561,0.0069535903434267,1.0
10,16,2,1,1,2000,6,1,0,MLPClassifier,3.5300179393543467,3.4789998620281337,0.0341833259190717,3.401137345629855,1.0
10,16,2,1,1,2000,6,1,1,MLPClassifier,0.1564997818498277,0.0969394527021394,0.0386620428060609,0.003130063541114,1.0
10,16,2,1,1,2000,7,1,0,MLPClassifier,1.921074694744803,1.888327045762536,0.0345454858720234,1.8119824218567813,1.0
10,16,2,1,1,2000,7,1,1,MLPClassifier,0.1552450963162663,0.0946869831389233,0.0434894087027524,0.0042193600734269,1.0
10,16,2,1,1,2000,8,0,0,MLPClassifier,0.1956748482311005,0.1054807011337122,0.0567197348309284,0.003130063541114,1.0
10,16,2,1,1,2000,8,0,1,MLPClassifier,2.103795263194219,1.8455634234655511,0.1448108143013954,1.605495185510758,1.0
10,16,2,1,1,2000,9,1,0,MLPClassifier,2.542044895242226,2.439789579434258,0.0897462031806826,2.1885805072475084,1.0
10,16,2,1,1,2000,9,1,1,MLPClassifier,0.1525634445963533,0.0903905514899889,0.0399969865628064,0.0009644989295296,1.0
10,16,2,1,1,4000,0,1,0,MLPClassifier,1.7355363944526383,1.567781365436865,0.1449401698843669,1.1532214451106744,1.0
10,16,2,1,1,4000,0,1,1,MLPClassifier,0.1513772865699501,0.094032484596289,0.0365594351092395,0.003130063541114,1.0
10,16,2,1,1,4000,1,1,0,MLPClassifier,2.354172201226328,2.3018561046652337,0.0373881757430112,2.2139125489667792,1.0
10,16,2,1,1,4000,1,1,1,MLPClassifier,0.1738074778661062,0.1000048851512486,0.0460808703847673,0.003233096418358,1.0
10,16,2,1,1,4000,2,1,0,MLPClassifier,2.6392656066946585,2.5881906474606007,0.0338034309205122,2.49397660327344,1.0
10,16,2,1,1,4000,2,1,1,MLPClassifier,0.1553702416249048,0.1067348940753197,0.0353345304638915,0.003130063541114,1.0
10,16,2,1,1,4000,3,1,0,MLPClassifier,3.0706814889138703,2.887692427997339,0.1254192376075663,2.649799876775537,1.0
10,16,2,1,1,4000,3,1,1,MLPClassifier,0.1180843935815259,0.0782367667587375,0.0282341551688284,0.0070556720469387,1.0
10,16,2,1,1,4000,4,0,0,MLPClassifier,0.1403076757123436,0.0862941345688284,0.0329665350765061,0.0023317119834267,1.0
10,16,2,1,1,4000,4,0,1,MLPClassifier,1.995881172858148,1.9086572975102456,0.0622034464981532,1.7537674627461777,1.0
10,16,2,1,1,4000,5,1,0,MLPClassifier,2.0855566675325186,2.057008908487963,0.0236094667184571,1.9881566312535564,1.0
10,16,2,1,1,4000,5,1,1,MLPClassifier,0.1781809016594554,0.1196239643338491,0.0416119661674392,0.0148573649318894,1.0
10,16,2,1,1,4000,6,1,0,MLPClassifier,4.552841985471571,4.396236898597607,0.0938411314949041,4.206021175451075,1.0
10,16,2,1,1,4000,6,1,1,MLPClassifier,0.166369362177436,0.1009716781204739,0.0415816804722169,0.0060396831151138,1.0
10,16,2,1,1,4000,7,1,0,MLPClassifier,2.594448635535019,2.4546960556848734,0.1026710918598282,2.2240032312718485,1.0
10,16,2,1,1,4000,7,1,1,MLPClassifier,0.1799714448937047,0.0985087588283102,0.0469438960972994,0.003130063541114,1.0
10,16,2,1,1,4000,8,0,0,MLPClassifier,0.1352362417345557,0.0843313282560623,0.0341349858964703,0.003130063541114,1.0
10,16,2,1,1,4000,8,0,1,MLPClassifier,1.688974398275156,1.521658929047628,0.1153267817629862,1.230038639111685,1.0
10,16,2,1,1,4000,9,1,0,MLPClassifier,2.588744376773886,2.5300934352421143,0.0367237701442267,2.4308502057896777,1.0
10,16,2,1,1,4000,9,1,1,MLPClassifier,0.1204582160425314,0.0781749387634255,0.0270452886200632,0.003130063541114,1.0
10,16,2,1,1,8000,0,1,0,MLPClassifier,1.9527120177255533,1.7567730164329374,0.1522510449167852,1.432128199414371,1.0
10,16,2,1,1,8000,0,1,1,MLPClassifier,0.1063854339323123,0.0691088831566355,0.0252918838126456,0.0019210427388762,1.0
10,16,2,1,1,8000,1,1,0,MLPClassifier,2.2054260793052927,2.1848493876176462,0.0159151334720289,2.122889113491224,1.0
10,16,2,1,1,8000,1,1,1,MLPClassifier,0.0968583030353908,0.0546454944104191,0.0251438365212699,0.003233096418358,1.0
10,16,2,1,1,8000,2,1,0,MLPClassifier,2.667114692032551,2.5872499661949,0.0518787023953399,2.458160360277609,1.0
10,16,2,1,1,8000,2,1,1,MLPClassifier,0.1494251994164094,0.0912152000502515,0.038605152150091,0.003233096418358,1.0
10,16,2,1,1,8000,3,1,0,MLPClassifier,3.062063377583149,2.982480544209092,0.0443588622922001,2.86646082834894,1.0
10,16,2,1,1,8000,3,1,1,MLPClassifier,0.148251887028874,0.0858817821368041,0.0399054579231174,0.0042193600734269,1.0
10,16,2,1,1,8000,4,0,0,MLPClassifier,0.0823056968361618,0.0495963369402057,0.0221806868798506,0.0006239881321784,1.0
10,16,2,1,1,8000,4,0,1,MLPClassifier,1.9288902759319304,1.869990538842767,0.0425077148414453,1.7135778054745912,1.0
10,16,2,1,1,8000,5,1,0,MLPClassifier,2.7188250319633123,2.6830480216960813,0.0288313737846746,2.5965718282518564,1.0
10,16,2,1,1,8000,5,1,1,MLPClassifier,0.1156335831422171,0.0739591241173792,0.028294260234982,0.0026814261018479,1.0
10,16,2,1,1,8000,6,1,0,MLPClassifier,3.3785440007205167,3.357006457960823,0.0146268114768294,3.325525983445642,1.0
10,16,2,1,1,8000,6,1,1,MLPClassifier,0.117555518599909,0.0658513676125545,0.0307698566785535,0.0016033027460987,1.0
10,16,2,1,1,8000,7,1,0,MLPClassifier,1.2925731442003623,1.1826052722257492,0.0777962904300812,0.9851966096187744,1.0
10,16,2,1,1,8000,7,1,1,MLPClassifier,0.1290442256664148,0.0690876608310943,0.0340801138537526,0.0010361542343586,1.0
10,16,2,1,1,8000,8,0,0,MLPClassifier,0.1251617667048099,0.077022513751086,0.032927778966616,0.003233096418358,1.0
10,16,2,1,1,8000,8,0,1,MLPClassifier,1.5268418433674005,1.465766072981549,0.0411768901501594,1.3642228047313063,1.0
10,16,2,1,1,8000,9,1,0,MLPClassifier,2.320685097013849,2.2325628685670007,0.067257279614497,2.067103262954226,1.0
10,16,2,1,1,8000,9,1,1,MLPClassifier,0.1288817163607431,0.0691199817983306,0.0344026657769956,0.003130063541114,1.0
10,16,2,1,1,16000,0,1,0,MLPClassifier,1.898798617103996,1.7582223798926964,0.0988649210896812,1.4885506157597852,1.0
10,16,2,1,1,16000,0,1,1,MLPClassifier,0.1111685818848619,0.0623320532069893,0.0289532035273086,0.0009543217932606,1.0
10,16,2,1,1,16000,1,1,0,MLPClassifier,2.2704222226505086,2.257908341427462,0.0100890182344545,2.22531388251094,1.0
10,16,2,1,1,16000,1,1,1,MLPClassifier,0.0771670768901723,0.0437536620521167,0.0189943274425525,0.0009644989295296,1.0
10,16,2,1,1,16000,2,1,0,MLPClassifier,2.166443664489096,2.154171958934425,0.0095600210778748,2.1224743004016497,1.0
10,16,2,1,1,16000,2,1,1,MLPClassifier,0.1094605167448553,0.0661467851914591,0.0298306989597675,0.0002047621386283,1.0
10,16,2,1,1,16000,3,1,0,MLPClassifier,2.852134281322672,2.8077890464304693,0.032680845098083,2.7188586267371124,1.0
10,16,2,1,1,16000,3,1,1,MLPClassifier,0.0947880481317825,0.0542159362670944,0.0256538234867578,0.0006239881321783,1.0
10,16,2,1,1,16000,4,0,0,MLPClassifier,0.0872461946808999,0.0465371238970615,0.023234744193766,0.0004366900651633,1.0
10,16,2,1,1,16000,4,0,1,MLPClassifier,2.1603909468915163,2.0429756532100645,0.0809176959480653,1.823520600637459,1.0
10,16,2,1,1,16000,5,1,0,MLPClassifier,3.011787630530224,2.880518493546401,0.092970766540883,2.647871885331292,1.0
10,16,2,1,1,16000,5,1,1,MLPClassifier,0.0723242250013862,0.0365178489746175,0.0174050291966779,0.0003208496525055,1.0
10,16,2,1,1,16000,6,1,0,MLPClassifier,3.494780670967253,3.486559594960228,0.0065013920724677,3.463095310615142,1.0
10,16,2,1,1,16000,6,1,1,MLPClassifier,0.0979301329603439,0.0519639992578527,0.0278178577667842,0.0002047621386283,1.0
10,16,2,1,1,16000,7,1,0,MLPClassifier,1.425796798006301,1.3966066994296886,0.0218457347263363,1.328622096704422,1.0
10,16,2,1,1,16000,7,1,1,MLPClassifier,0.06371195182016,0.0329405467062596,0.0154678822814107,0.0003208496525053,1.0
10,16,2,1,1,16000,8,0,0,MLPClassifier,0.1063111694346956,0.0608254824690564,0.0273387199242482,0.0004366900651633,1.0
10,16,2,1,1,16000,8,0,1,MLPClassifier,1.1306302416359737,1.0074410490215129,0.0922587180221324,0.7526881734260408,1.0
10,16,2,1,1,16000,9,1,0,MLPClassifier,2.946867042055712,2.907960908393711,0.0336803001476935,2.79977143780218,1.0
10,16,2,1,1,16000,9,1,1,MLPClassifier,0.067195642553142,0.0344704984225058,0.0180422803341671,0.0002047621386283,1.0
10,32,2,1,0,1000,0,0,0,MLPClassifier,0.3767001210573783,0.1935098336484612,0.0961771866460856,0.004901024419901,1.0
10,32,2,1,0,1000,0,0,1,MLPClassifier,11.089379987754391,10.79537656405212,0.1291882246146319,10.611622852279488,1.0
10,32,2,1,0,1000,1,1,0,MLPClassifier,9.017010073686556,8.981151644846435,0.0265738076957934,8.927913043390744,1.0
10,32,2,1,0,1000,1,1,1,MLPClassifier,0.62497833889897,0.4034803406543303,0.1669542750168666,0.004901024419901,1.0
10,32,2,1,0,1000,2,0,0,MLPClassifier,0.6642741580910088,0.4059063623277455,0.167369403811408,0.0084719771066815,1.0
10,32,2,1,0,1000,2,0,1,MLPClassifier,11.61547700237907,11.498918340748698,0.0827392187531684,11.33212460897482,1.0
10,32,2,1,0,1000,3,1,0,MLPClassifier,6.75815425111232,6.485317685410248,0.169714618148237,6.214746036025467,1.0
10,32,2,1,0,1000,3,1,1,MLPClassifier,1.1804913720458052,0.6091377759512782,0.3077995735095304,0.0362749023168209,1.0
10,32,2,1,0,1000,4,0,0,MLPClassifier,0.4280112519578877,0.2636768931478008,0.1029434309803987,0.004901024419901,1.0
10,32,2,1,0,1000,4,0,1,MLPClassifier,7.483428476555255,6.831814427030634,0.312732577766207,6.308750366419634,1.0
10,32,2,1,0,1000,5,0,0,MLPClassifier,0.7545598417141893,0.4508586854281506,0.2388275076560646,0.004901024419901,1.0
10,32,2,1,0,1000,5,0,1,MLPClassifier,6.511942551303337,6.34548280603476,0.1245177440507924,6.06496667538896,1.0
10,32,2,1,0,1000,6,0,0,MLPClassifier,0.4826583350639356,0.3076856368679379,0.1227517087651849,0.0177301460352512,1.0
10,32,2,1,0,1000,6,0,1,MLPClassifier,10.836063747371064,10.440809002706464,0.26680242143988,9.817234960954636,1.0
10,32,2,1,0,1000,7,1,0,MLPClassifier,5.904613611117267,5.80809041701407,0.0585070064960467,5.738028802954132,1.0
10,32,2,1,0,1000,7,1,1,MLPClassifier,0.8892040903912511,0.5461717446464928,0.2613626942088426,0.0027670849342598,1.0
10,32,2,1,0,1000,8,1,0,MLPClassifier,4.9933511610287855,4.763195930994167,0.1757167781039888,4.382181545128058,1.0
10,32,2,1,0,1000,8,1,1,MLPClassifier,1.0369469223815095,0.5673744564828811,0.303563333411084,0.004901024419901,1.0
10,32,2,1,0,1000,9,1,0,MLPClassifier,8.946914742972654,8.752953658865922,0.1252062080138266,8.559305641938433,1.0
10,32,2,1,0,1000,9,1,1,MLPClassifier,0.6430706693326069,0.3114566090174072,0.2017002855193619,0.00276708493426,1.0
10,32,2,1,0,2000,0,0,0,MLPClassifier,0.8263820339525605,0.4660072338476784,0.2082481478037914,0.0133534589856176,1.0
10,32,2,1,0,2000,0,0,1,MLPClassifier,8.903727081862954,8.811248504790772,0.0657332955660041,8.619616298127019,1.0
10,32,2,1,0,2000,1,1,0,MLPClassifier,8.20730538940884,8.046896256311177,0.1186602742724091,7.788658872548954,1.0
10,32,2,1,0,2000,1,1,1,MLPClassifier,0.557366590006694,0.3310154460517482,0.1597549872655462,0.00276708493426,1.0
10,32,2,1,0,2000,2,0,0,MLPClassifier,0.4511473494028895,0.2500533359127746,0.1225684479208061,0.0273653099512416,1.0
10,32,2,1,0,2000,2,0,1,MLPClassifier,9.953233277759578,9.714192591419495,0.163521352795437,9.41638821920638,1.0
10,32,2,1,0,2000,3,1,0,MLPClassifier,5.566478888823812,5.424020597300942,0.089295764428773,5.253032778526161,1.0
10,32,2,1,0,2000,3,1,1,MLPClassifier,0.5982095461472514,0.3611777745105021,0.1362229907080654,0.0327292542750434,1.0
10,32,2,1,0,2000,4,0,0,MLPClassifier,0.5002266922144233,0.2452845746219574,0.1622453360503856,0.0033719598744639,1.0
10,32,2,1,0,2000,4,0,1,MLPClassifier,7.159235998457912,7.085793036684374,0.053746330403752,6.949580147155839,1.0
10,32,2,1,0,2000,5,0,0,MLPClassifier,0.4260373952338196,0.2673753287831666,0.0977895446541921,0.0073138172516973,1.0
10,32,2,1,0,2000,5,0,1,MLPClassifier,7.919475705957484,7.506718109950157,0.2559026270031244,6.90440455029548,1.0
10,32,2,1,0,2000,6,0,0,MLPClassifier,0.4574237041503126,0.2434012100128748,0.1410479877672974,0.004901024419901,1.0
10,32,2,1,0,2000,6,0,1,MLPClassifier,10.659172476538226,10.164840395961075,0.3605302675844415,9.414165608216246,1.0
10,32,2,1,0,2000,7,1,0,MLPClassifier,5.188980545747177,4.882732445841186,0.2474245863175338,4.145624809475778,1.0
10,32,2,1,0,2000,7,1,1,MLPClassifier,0.5324398058601317,0.3195656497574801,0.1513431035411763,0.0079081986857967,1.0
10,32,2,1,0,2000,8,1,0,MLPClassifier,5.78052761210786,5.558762415784889,0.1605699032363074,5.251471871183227,1.0
10,32,2,1,0,2000,8,1,1,MLPClassifier,0.4200438792534093,0.208053403897415,0.1168365044993998,0.0084719771066814,1.0
10,32,2,1,0,2000,9,1,0,MLPClassifier,9.511222114568662,9.29896404587569,0.1546977123750876,8.954609865576993,1.0
10,32,2,1,0,2000,9,1,1,MLPClassifier,0.5984728163362731,0.3768613812555943,0.1634754927879491,0.0237002894710252,1.0
10,32,2,1,0,4000,0,0,0,MLPClassifier,0.2885850136349148,0.1641544276025266,0.0687577446778405,0.0091295430333984,1.0
10,32,2,1,0,4000,0,0,1,MLPClassifier,8.133528581404324,8.051850424716493,0.0606895012721595,7.893798855346544,1.0
10,32,2,1,0,4000,1,1,0,MLPClassifier,7.781331668522501,7.760843047008882,0.0185811478892853,7.694858490124044,1.0
10,32,2,1,0,4000,1,1,1,MLPClassifier,0.428049153391287,0.2258109647981522,0.107892545532403,0.0039812550116321,1.0
10,32,2,1,0,4000,2,0,0,MLPClassifier,0.2894555048554301,0.1835662356226476,0.0715580023208127,0.00276708493426,1.0
10,32,2,1,0,4000,2,0,1,MLPClassifier,6.865268231082507,6.803326553019406,0.0455460236083761,6.595583704724052,1.0
10,32,2,1,0,4000,3,1,0,MLPClassifier,6.711922861151257,6.613121445879374,0.0728422869357919,6.410945118899879,1.0
10,32,2,1,0,4000,3,1,1,MLPClassifier,0.3919978804568139,0.1972436275130551,0.0996347237448673,0.00276708493426,1.0
10,32,2,1,0,4000,4,0,0,MLPClassifier,0.4642470547100357,0.2622481064853478,0.1212320204572048,0.0010266418168407,1.0
10,32,2,1,0,4000,4,0,1,MLPClassifier,6.544446448927081,6.342545401073579,0.1271397519451129,6.1353703795729,1.0
10,32,2,1,0,4000,5,0,0,MLPClassifier,0.3818527878075924,0.2243883811264727,0.1014251534788865,0.0091295430333981,1.0
10,32,2,1,0,4000,5,0,1,MLPClassifier,5.892338303673961,5.7253839384667735,0.1380263488548468,5.3953048363046525,1.0
10,32,2,1,0,4000,6,0,0,MLPClassifier,0.3335777218164806,0.1921604600893839,0.0883332705119175,0.0001424772009599,1.0
10,32,2,1,0,4000,6,0,1,MLPClassifier,9.720656500342264,9.558462271674514,0.1192062107623092,9.090807970199098,1.0
