samples,features,classes,clusters,seed,population_size,point,class,target,model,min_fitness,mean_fitness,fitness_std,max_fitness,accuracy
10,4,2,1,0,1000,8,1,0,SVC,-0.8080930428507708,-0.7659467167338855,0.02832054081507434,-0.7125074655643268,1.0
10,4,2,1,0,1000,8,1,1,SVC,-0.05349076607263669,-0.034841160207120005,0.014339745513654639,-0.004501236240051387,1.0
10,4,2,1,0,1000,9,0,0,SVC,-0.08292165077800795,-0.05204880069004805,0.0211004598590901,-0.010907880431649364,1.0
10,4,2,1,0,1000,9,0,1,SVC,-3.7461612235124426,-3.71946544398947,0.018274957955517524,-3.684434632319707,1.0
10,2,2,1,0,1000,0,1,0,SVC,-0.7087696715907192,-0.7047430897255181,0.0021855507095978294,-0.7021674457261498,1.0
10,2,2,1,0,1000,0,1,1,SVC,-0.021873336636614393,-0.011141787633923867,0.005850109492213111,-4.7735668189385905e-05,1.0
10,2,2,1,0,1000,1,0,0,SVC,-0.018144701454525045,-0.008911330655990861,0.005458441147886769,-0.00017151113637536852,1.0
10,2,2,1,0,1000,1,0,1,SVC,-2.251877883828124,-2.241708991582475,0.005417409017956016,-2.227085198606633,1.0
10,2,2,1,0,1000,2,0,0,SVC,-0.02137846855149439,-0.010883932126825013,0.005777439780091942,-4.7735668189385905e-05,1.0
10,2,2,1,0,1000,2,0,1,SVC,-1.1322461044979557,-1.1231707653917806,0.007269453695898196,-1.111223928555378,1.0
10,2,2,1,0,1000,3,1,0,SVC,-1.376804713865741,-1.3751540620073428,0.001037826217242467,-1.372183583296276,1.0
10,2,2,1,0,1000,3,1,1,SVC,-0.020197126393562748,-0.01076821726438803,0.005445989702410342,-4.773566818960795e-05,1.0
10,2,2,1,0,1000,4,0,0,SVC,-0.021481674911210304,-0.010566303511046836,0.005887946393527843,-8.46859057784255e-05,1.0
10,2,2,1,0,1000,4,0,1,SVC,-0.43851558136254704,-0.43005443477570393,0.0039008624598010867,-0.4261188867589376,1.0
