samples,features,classes,clusters,seed,population_size,point,class,target,model,max_distance,mean_distance,distance_std,min_distance,accuracy
10,32,2,1,1,16000,2,0,1,MLPClassifier,5.654766295451241,5.597503207782031,0.0483179510128459,5.400230320008791,1.0
10,32,2,1,1,16000,3,0,0,MLPClassifier,0.6457012980212996,0.3447439225684798,0.1861548738149984,0.0031410523862511,1.0
10,32,2,1,1,16000,3,0,1,MLPClassifier,6.991165243730353,6.559853827262873,0.266104792455166,6.047514545125639,1.0
10,32,2,1,1,16000,4,1,0,MLPClassifier,7.155825076245554,7.066870285326461,0.0686549343634164,6.832511344563708,1.0
10,32,2,1,1,16000,4,1,1,MLPClassifier,0.8501526411093088,0.4703617364912508,0.225256467592718,0.0047238768065249,1.0
10,32,2,1,1,16000,5,0,0,MLPClassifier,0.5897378194228603,0.3046763124974618,0.160070549767309,0.0001960173615777,1.0
10,32,2,1,1,16000,5,0,1,MLPClassifier,4.1677243211806845,3.71645294879656,0.2745178756017613,3.044955611282542,1.0
10,32,2,1,1,16000,6,1,0,MLPClassifier,7.950771318390384,7.798684119187019,0.1222024922858358,7.401981962828957,1.0
10,32,2,1,1,16000,6,1,1,MLPClassifier,0.7116869719478672,0.3577907799973224,0.1976925898124048,1.9974691308100034e-05,1.0
10,32,2,1,1,16000,7,0,0,MLPClassifier,0.7867682699330767,0.385315000489319,0.2300471353348547,0.0030369362556177,1.0
10,32,2,1,1,16000,7,0,1,MLPClassifier,5.341451983181719,5.1518921842891165,0.1212742612826913,4.780544877524459,1.0
10,32,2,1,1,16000,8,1,0,MLPClassifier,6.203594313180803,6.0251058761447895,0.1421431109748361,5.57985995909648,1.0
10,32,2,1,1,16000,8,1,1,MLPClassifier,0.8535516223240223,0.4565260899905647,0.2358762986682734,0.0009289001807203,1.0
10,32,2,1,1,16000,9,1,0,MLPClassifier,3.509710655495064,2.944791246485428,0.3869862978585761,2.15628851171444,1.0
10,32,2,1,1,16000,9,1,1,MLPClassifier,0.4869470293065877,0.2817754667966692,0.1162616110647667,0.0026087501873752,1.0
10,64,2,1,0,2000,0,1,0,MLPClassifier,8.782518179437682,8.346193875608744,0.3158251310000233,7.539211125057938,1.0
10,64,2,1,0,2000,0,1,1,MLPClassifier,2.775600488872878,1.6698510211565425,0.6995116506290938,0.0575000903970257,1.0
10,64,2,1,0,2000,1,0,0,MLPClassifier,2.358694668501827,1.3979436532694398,0.6133142887211066,0.1081476863190374,1.0
10,64,2,1,0,2000,1,0,1,MLPClassifier,17.201846447930727,16.553796481203218,0.4572766162344086,15.62720379673275,1.0
10,64,2,1,0,2000,2,0,0,MLPClassifier,3.032317650942293,1.6989108459055573,0.9703411589713948,0.0379230577159202,1.0
10,64,2,1,0,2000,2,0,1,MLPClassifier,13.403989597388293,12.479810040164748,0.6897189990731946,10.717580030234796,1.0
10,64,2,1,0,2000,3,1,0,MLPClassifier,13.713184197056895,12.43002520201055,0.761020943893529,11.024713289871254,1.0
10,64,2,1,0,2000,3,1,1,MLPClassifier,2.388825477855229,1.4598974860027467,0.58845766196401,0.0967781833536298,1.0
10,64,2,1,0,2000,4,1,0,MLPClassifier,23.805662233587213,22.963244098076352,0.674262263609592,21.52677660407948,1.0
10,64,2,1,0,2000,4,1,1,MLPClassifier,4.417929586312177,2.2810322874434634,1.3608539481121258,0.0619149027677847,1.0
10,64,2,1,0,2000,5,0,0,MLPClassifier,2.9260397433931784,1.7822250137802171,0.657633648401536,0.0962008616856838,1.0
10,64,2,1,0,2000,5,0,1,MLPClassifier,16.863150123578265,16.18972554137728,0.427415913014711,15.20221940779603,1.0
10,64,2,1,0,2000,6,1,0,MLPClassifier,21.163829473679435,20.79819241064628,0.2745657967124086,19.95588660357972,1.0
10,64,2,1,0,2000,6,1,1,MLPClassifier,4.621640288779844,2.937135415240365,1.2387358656473113,0.1368930178516159,1.0
10,64,2,1,0,2000,7,1,0,MLPClassifier,11.475658920596718,10.429616169317276,0.7540200084438089,8.419453884586789,1.0
10,64,2,1,0,2000,7,1,1,MLPClassifier,3.302977552199227,2.077196509839925,0.7338249124423303,0.0131858093591823,1.0
10,64,2,1,0,2000,8,1,0,MLPClassifier,18.6633369978597,16.77787029757177,1.1060008429227777,15.219191559445346,1.0
10,64,2,1,0,2000,8,1,1,MLPClassifier,2.6184519078782227,1.4826672833350742,0.7823556047261093,0.0192110659463726,1.0
10,64,2,1,0,2000,9,0,0,MLPClassifier,2.3615560580156503,1.4131220308440289,0.5984341973638468,0.0164252743256188,1.0
10,64,2,1,0,2000,9,0,1,MLPClassifier,16.03144882248945,14.468495795114954,1.2395245440068907,11.704386773736518,1.0
10,64,2,1,0,8000,0,1,0,MLPClassifier,11.489504694795798,10.4543424798775,0.7632239644106094,8.811096972417932,1.0
10,64,2,1,0,8000,0,1,1,MLPClassifier,2.191985188196333,1.050855659006987,0.5879424323240114,0.0171850858640079,1.0
10,64,2,1,0,8000,1,0,0,MLPClassifier,1.9831421222368495,0.9716048265299748,0.5027149259051081,0.0499496243423094,1.0
10,64,2,1,0,8000,1,0,1,MLPClassifier,12.53844222216966,11.778873146293368,0.6053974382450079,10.427913292696962,1.0
10,64,2,1,0,8000,2,0,0,MLPClassifier,2.475122445043989,1.3501018164319454,0.6543920086677442,0.0209470415197294,1.0
10,64,2,1,0,8000,2,0,1,MLPClassifier,10.84869249151321,9.245291518534762,1.053992725357057,6.434692034434073,1.0
10,64,2,1,0,8000,3,1,0,MLPClassifier,11.73442053990062,11.216764877657576,0.4195735206841309,10.093368849726696,1.0
10,64,2,1,0,8000,3,1,1,MLPClassifier,2.4259759278219613,1.330889511069805,0.6462986074644955,0.0408587056267495,1.0
10,64,2,1,0,8000,4,1,0,MLPClassifier,18.36172196939877,18.015638112503805,0.2862283532678853,17.13039997524838,1.0
10,64,2,1,0,8000,4,1,1,MLPClassifier,2.368347650617464,1.3782928041483613,0.5937940079458007,0.0032898779309318,1.0
10,64,2,1,0,8000,5,0,0,MLPClassifier,2.063039881141516,1.221620630050026,0.5556223237772384,0.0462349738324792,1.0
10,64,2,1,0,8000,5,0,1,MLPClassifier,12.30335522194244,11.557818560935525,0.5348030654414208,10.292120950311054,1.0
10,64,2,1,0,8000,6,1,0,MLPClassifier,22.19904059794404,21.59899727116513,0.3930172379633977,20.431673194224487,1.0
10,64,2,1,0,8000,6,1,1,MLPClassifier,3.066563217192833,1.774765995280881,0.8260723700243277,0.0155259782235104,1.0
10,64,2,1,0,8000,7,1,0,MLPClassifier,8.679701053855705,8.035910857803106,0.4021867809015286,6.939637636362119,1.0
10,64,2,1,0,8000,7,1,1,MLPClassifier,2.3213573962611824,1.2854423713489942,0.6524112514391577,0.020672155766654,1.0
10,64,2,1,0,8000,8,1,0,MLPClassifier,11.72701012919456,11.12647924553575,0.5001858159623953,9.536906731141784,1.0
10,64,2,1,0,8000,8,1,1,MLPClassifier,2.491386139664788,1.4264159325556065,0.6896764921194654,0.0074881900145076,1.0
10,64,2,1,0,8000,9,0,0,MLPClassifier,1.8212597747791752,0.9496463109531073,0.520015360753998,0.0182219060838648,1.0
10,64,2,1,0,8000,9,0,1,MLPClassifier,11.589097913677287,11.170265182138856,0.3133100887300712,10.295377396628297,1.0
10,64,2,1,0,16000,0,1,0,MLPClassifier,7.447298952440211,6.286288426783549,0.7877170867360214,4.195265712332459,1.0
10,64,2,1,0,16000,0,1,1,MLPClassifier,1.938499832746681,1.0580488077944572,0.5382041980862732,0.0016508307097555,1.0
10,64,2,1,0,16000,1,0,0,MLPClassifier,1.722921996723863,0.949978565743287,0.4475906042397438,0.0050407016097477,1.0
10,64,2,1,0,16000,1,0,1,MLPClassifier,9.795317841645677,9.354775446545563,0.2522297632002648,8.780631785406623,1.0
10,64,2,1,0,16000,2,0,0,MLPClassifier,2.1306006344880286,1.1032343810612883,0.5709028655613227,0.0233698257645356,1.0
10,64,2,1,0,16000,2,0,1,MLPClassifier,9.97076924223001,8.257202490527595,1.290410008681261,4.84246274945005,1.0
10,64,2,1,0,16000,3,1,0,MLPClassifier,10.29594576753453,9.464829976266785,0.4676552183667935,8.76239716218623,1.0
10,64,2,1,0,16000,3,1,1,MLPClassifier,1.8624606098293868,0.8845640051929938,0.5295535329418588,0.0121561616370799,1.0
10,64,2,1,0,16000,4,1,0,MLPClassifier,18.142737103809687,17.817399341848034,0.2280578098276913,17.22033933263788,1.0
10,64,2,1,0,16000,4,1,1,MLPClassifier,2.206836496784867,1.2048920729008017,0.5791241450784679,0.0134128677173177,1.0
10,64,2,1,0,16000,5,0,0,MLPClassifier,1.7431122989826753,0.9850223477994364,0.4425860735422972,0.0047735941114366,1.0
10,64,2,1,0,16000,5,0,1,MLPClassifier,9.244610843771929,8.874230542073581,0.2875822422753513,7.975746330427258,1.0
10,64,2,1,0,16000,6,1,0,MLPClassifier,19.679129439902283,19.052555395782043,0.4837469517551848,17.881468432307628,1.0
10,64,2,1,0,16000,6,1,1,MLPClassifier,1.88831829055133,0.9700037356914653,0.5343915220832387,0.0194568968039057,1.0
10,64,2,1,0,16000,7,1,0,MLPClassifier,10.349323760508286,9.586625501004576,0.5315863392709079,8.433423910006363,1.0
10,64,2,1,0,16000,7,1,1,MLPClassifier,1.6117002466142372,0.9426535882314904,0.3903894220810827,0.0372243020555353,1.0
10,64,2,1,0,16000,8,1,0,MLPClassifier,10.973240642499466,9.993229302552924,0.64533155705078,8.304608199614472,1.0
10,64,2,1,0,16000,8,1,1,MLPClassifier,1.490763734137285,0.8063443796224464,0.4010138449531958,0.0012675908975845,1.0
10,64,2,1,0,16000,9,0,0,MLPClassifier,2.0105523237222047,1.1233284798555092,0.6102976073068727,0.0024979274359067,1.0
10,64,2,1,0,16000,9,0,1,MLPClassifier,12.099256785262575,10.57870087220149,0.8380720768100183,8.74956960574406,1.0
10,64,2,1,1,2000,0,0,0,MLPClassifier,3.341279364159281,1.9523932465482203,0.8112994090576778,0.1355562432976252,1.0
10,64,2,1,1,2000,0,0,1,MLPClassifier,23.44031225023588,23.21146792590536,0.1405890626913088,22.862979491510725,1.0
10,64,2,1,1,2000,1,0,0,MLPClassifier,2.65602867555965,1.3841673903511085,0.6932316226888556,0.0962398982442498,1.0
10,64,2,1,1,2000,1,0,1,MLPClassifier,11.879929270779192,10.885741612920718,0.7857878273829976,8.876160232698545,1.0
10,64,2,1,1,2000,2,0,0,MLPClassifier,1.8104113797672623,0.8844220695702378,0.5042242275345057,0.0458941263942836,1.0
10,64,2,1,1,2000,2,0,1,MLPClassifier,19.812119530602743,19.363915437578783,0.3393755825444338,18.531010805239063,1.0
10,64,2,1,1,2000,3,1,0,MLPClassifier,18.232919603437693,16.863815834670273,0.8871114716140459,15.179898773650343,1.0
10,64,2,1,1,2000,3,1,1,MLPClassifier,2.631326654037985,1.552595746702338,0.732626180985305,0.1786640511008665,1.0
10,64,2,1,1,2000,4,0,0,MLPClassifier,3.3462645713825667,1.8413769607815789,0.8523528798971617,0.0473015778425163,1.0
10,64,2,1,1,2000,4,0,1,MLPClassifier,19.21065080268495,17.92821386759792,0.8077481273401361,16.67029316110006,1.0
10,64,2,1,1,2000,5,1,0,MLPClassifier,13.74759770064466,13.1335171017515,0.4205447971954186,12.199139618986669,1.0
10,64,2,1,1,2000,5,1,1,MLPClassifier,3.6381499360285994,2.0444388735343595,1.0375955192418451,0.0502156441023124,1.0
10,64,2,1,1,2000,6,0,0,MLPClassifier,2.826839380180694,1.1866044036147922,0.6117128546700701,0.0488410392069802,1.0
10,64,2,1,1,2000,6,0,1,MLPClassifier,17.412753975691526,16.172222815644545,0.7986345457246936,14.542907680826833,1.0
10,64,2,1,1,2000,7,0,0,MLPClassifier,1.974062543773392,1.0236163605935171,0.5817558116665855,0.030146879694823,1.0
10,64,2,1,1,2000,7,0,1,MLPClassifier,20.55084012610987,19.538885399293783,0.6338813326408587,18.219544635107223,1.0
10,64,2,1,1,2000,8,0,0,MLPClassifier,2.3445623544295504,1.0117543255622752,0.6063674394437188,0.0196185109808864,1.0
10,64,2,1,1,2000,8,0,1,MLPClassifier,15.965307249521768,15.535826637013884,0.1697273617964514,15.184077351519887,1.0
10,64,2,1,1,2000,9,1,0,MLPClassifier,17.645534490603193,17.085180681284886,0.3241309152467708,16.59157488333761,1.0
10,64,2,1,1,2000,9,1,1,MLPClassifier,2.808949749733403,1.758905661825686,0.7291638108218242,0.1340968216147162,1.0
10,64,2,1,1,8000,0,0,0,MLPClassifier,2.651757532084383,1.40795137423516,0.7350038972629073,0.0420096314066036,1.0
10,64,2,1,1,8000,0,0,1,MLPClassifier,19.02486129868718,18.698339083906607,0.2326419712343658,18.09911257760718,1.0
10,64,2,1,1,8000,1,0,0,MLPClassifier,2.081976003702277,1.1827641400433684,0.5640719919793535,0.0081088606678314,1.0
10,64,2,1,1,8000,1,0,1,MLPClassifier,5.697621291327263,4.257431961719328,1.0227106955181835,1.7705525640879958,1.0
10,64,2,1,1,8000,2,0,0,MLPClassifier,2.1330693579963445,1.1981305385686365,0.5648727165522882,0.014882547229428,1.0
10,64,2,1,1,8000,2,0,1,MLPClassifier,13.605016776692343,12.827364936195377,0.5890771846248501,11.317116016522345,1.0
10,64,2,1,1,8000,3,1,0,MLPClassifier,14.211618885727114,13.508924585578004,0.4761983124070338,12.452982817213952,1.0
10,64,2,1,1,8000,3,1,1,MLPClassifier,2.2794390600745262,1.287895430106832,0.6381796489892869,0.0251679812400487,1.0
10,64,2,1,1,8000,4,0,0,MLPClassifier,2.6866832924551463,1.603367483951471,0.7555628108642115,0.0002142731701657,1.0
10,64,2,1,1,8000,4,0,1,MLPClassifier,13.33639942502526,12.141723013089512,0.7384666385091389,10.810048417400775,1.0
10,64,2,1,1,8000,5,1,0,MLPClassifier,13.434287856576116,12.747279865626751,0.5050294272439303,11.391713062554706,1.0
10,64,2,1,1,8000,5,1,1,MLPClassifier,3.2159530005923327,1.8567845717366052,0.8747394835820126,0.0243037518120301,1.0
10,64,2,1,1,8000,6,0,0,MLPClassifier,1.9068032217188884,1.1147718652408178,0.4691707299418647,0.0345470807640415,1.0
10,64,2,1,1,8000,6,0,1,MLPClassifier,13.463841172218554,12.79035441059204,0.4934756673139864,11.290372907725889,1.0
10,64,2,1,1,8000,7,0,0,MLPClassifier,2.640555024795793,1.4615998112898172,0.7972066297539092,0.0020215580030567,1.0
10,64,2,1,1,8000,7,0,1,MLPClassifier,16.154616520812212,15.587179253201812,0.4070765850190078,14.40482979585332,1.0
10,64,2,1,1,8000,8,0,0,MLPClassifier,1.699109759256262,0.9422095906430654,0.414834957258831,0.0246100151196255,1.0
10,64,2,1,1,8000,8,0,1,MLPClassifier,12.8250558984707,12.047486628434022,0.4880209168729395,10.860055616473556,1.0
10,64,2,1,1,8000,9,1,0,MLPClassifier,16.12352493435233,15.250566955586928,0.5533793884093782,14.04063747442423,1.0
10,64,2,1,1,8000,9,1,1,MLPClassifier,2.082586532323215,1.1013019199830243,0.535818957680093,0.0092706485354421,1.0
10,64,2,1,1,16000,0,0,0,MLPClassifier,2.116698618681172,1.1854514672695808,0.6326407641152326,0.0064300836185857,1.0
10,64,2,1,1,16000,0,0,1,MLPClassifier,17.688168708816182,17.451264147778776,0.1783919772584627,16.939351332252883,1.0
10,64,2,1,1,16000,1,0,0,MLPClassifier,1.6954038257066806,0.8852026707730044,0.4416497323075969,0.006044208018598,1.0
10,64,2,1,1,16000,1,0,1,MLPClassifier,11.99650450514724,10.632827718656708,0.8654382153711904,8.852946833580093,1.0
10,64,2,1,1,16000,2,0,0,MLPClassifier,1.342803549110534,0.7122380093117096,0.3826179841614063,0.0011503619307009,1.0
10,64,2,1,1,16000,2,0,1,MLPClassifier,12.163155741106538,11.886798013440576,0.193218872743846,11.425024605997102,1.0
10,64,2,1,1,16000,3,1,0,MLPClassifier,16.475077976922485,15.9952563565825,0.3604917846199538,15.049811239709324,1.0
10,64,2,1,1,16000,3,1,1,MLPClassifier,1.535575192901503,0.8702722798484919,0.3945644820445141,0.0130094136088105,1.0
10,64,2,1,1,16000,4,0,0,MLPClassifier,2.0457566939438254,1.0491082450843194,0.5981562994648162,0.0049774002727129,1.0
10,64,2,1,1,16000,4,0,1,MLPClassifier,15.549870599108932,14.89953854442874,0.537874920008033,13.46328818234032,1.0
10,64,2,1,1,16000,5,1,0,MLPClassifier,12.020572879492924,11.603513443670208,0.3180896675390328,10.861168401333025,1.0
10,64,2,1,1,16000,5,1,1,MLPClassifier,2.107386092280238,1.1039740156864029,0.5934411520261368,0.0103156212279316,1.0
10,64,2,1,1,16000,6,0,0,MLPClassifier,1.6176860927262324,0.8397654094923532,0.4331401982496671,0.0070123065938307,1.0
10,64,2,1,1,16000,6,0,1,MLPClassifier,11.315023622359698,10.527011124062083,0.6941133141754818,8.549596267272527,1.0
10,64,2,1,1,16000,7,0,0,MLPClassifier,1.6038598992184552,0.7599939245762709,0.4697316549103657,0.0051515150438965,1.0
10,64,2,1,1,16000,7,0,1,MLPClassifier,13.278678348780966,12.807605101468509,0.3082142938018969,12.0609569178902,1.0
10,64,2,1,1,16000,8,0,0,MLPClassifier,1.6058048848255333,0.8563500982868882,0.4105356782557219,0.0151206126321459,1.0
10,64,2,1,1,16000,8,0,1,MLPClassifier,13.189066385060084,12.832871389963795,0.2584428631701218,11.832994301928592,1.0
10,64,2,1,1,16000,9,1,0,MLPClassifier,13.947404317057378,13.339855929639375,0.4542363702863387,12.269812655617194,1.0
10,64,2,1,1,16000,9,1,1,MLPClassifier,1.8376709329218253,0.9027591343237756,0.4857835896226095,0.003105573833686,1.0
10,2,2,1,0,2000,0,1,0,RandomForestClassifier,0.3642455140535801,0.3148887071044026,0.0217764793493105,0.1949969842729205,1.0
10,2,2,1,0,2000,0,1,1,RandomForestClassifier,0.0146527843212891,0.0078759927798293,0.0042998578911817,0.0003161949379835,1.0
10,2,2,1,0,2000,1,0,0,RandomForestClassifier,0.0210690453765023,0.0105962258525722,0.0056091184557512,0.0001789223682837,1.0
10,2,2,1,0,2000,1,0,1,RandomForestClassifier,2.0875479839200404,1.9671023374994343,0.1061584952922446,1.7928227282376858,1.0
10,2,2,1,0,2000,2,0,0,RandomForestClassifier,0.017052226540653,0.0085730044240988,0.0048670618550298,8.075510550858978e-05,1.0
10,2,2,1,0,2000,2,0,1,RandomForestClassifier,1.0443423806362613,0.916177651455338,0.1848644361875616,0.3713595293398237,1.0
10,2,2,1,0,2000,3,1,0,RandomForestClassifier,1.1240250850040665,1.058033193824684,0.0219072363724164,1.0294730353606938,1.0
10,2,2,1,0,2000,3,1,1,RandomForestClassifier,0.0182993689436956,0.0092530701051271,0.0054209937990081,1.3016773983132168e-05,1.0
10,2,2,1,0,2000,4,0,0,RandomForestClassifier,0.0163724119930748,0.0078626069401561,0.0049364446298393,4.8140519735007103e-05,1.0
10,2,2,1,0,2000,4,0,1,RandomForestClassifier,0.1834575750736635,0.1032269916976938,0.0662007728312877,0.0049824445347493,1.0
10,2,2,1,0,2000,5,0,0,RandomForestClassifier,0.0266501594788988,0.014515110609629,0.0081513930818837,1.1568704766692917e-05,1.0
10,2,2,1,0,2000,5,0,1,RandomForestClassifier,1.7236945424139212,1.5494565241605924,0.1026058352259374,1.344981917134785,1.0
10,2,2,1,0,2000,6,1,0,RandomForestClassifier,0.2906660727967448,0.1950365676397706,0.0410655897543676,0.1682416249855178,1.0
10,2,2,1,0,2000,6,1,1,RandomForestClassifier,0.0289274426954687,0.0150214648779801,0.0084442333754604,0.0003821850461634,1.0
10,2,2,1,0,2000,7,0,0,RandomForestClassifier,0.0246465463330219,0.0124927839945024,0.0071769538135596,2.9413381981369117e-05,1.0
10,2,2,1,0,2000,7,0,1,RandomForestClassifier,0.1162857756720778,0.060348483224138,0.0334627591392686,0.0093392504586852,1.0
10,2,2,1,0,2000,8,1,0,RandomForestClassifier,0.9738245976518252,0.8203052752669359,0.035445105971677,0.6821411753491469,1.0
10,2,2,1,0,2000,8,1,1,RandomForestClassifier,0.0169273343658153,0.0085257603984309,0.0050098478896491,1.854326622541258e-05,1.0
10,2,2,1,0,2000,9,1,0,RandomForestClassifier,0.0391505821561335,0.0254042527645995,0.0098005758253292,0.0041399960316921,1.0
10,2,2,1,0,2000,9,1,1,RandomForestClassifier,0.0137564948708248,0.0068535562016578,0.0043936833346123,3.339567435012292e-05,1.0
10,2,2,1,0,8000,0,1,0,RandomForestClassifier,0.1785531712271132,0.1392403327965751,0.0226116609451595,0.1076913265217889,1.0
10,2,2,1,0,8000,0,1,1,RandomForestClassifier,0.0123192229482187,0.0060115758533601,0.0035283511053445,1.1338971612762094e-05,1.0
10,2,2,1,0,8000,1,0,0,RandomForestClassifier,0.0236292065628336,0.0118855692316175,0.0067320630013751,1.025486433220424e-05,1.0
10,2,2,1,0,8000,1,0,1,RandomForestClassifier,2.095850447107357,1.86410698175375,0.2493200585724913,1.450271747002301,1.0
10,2,2,1,0,8000,2,0,0,RandomForestClassifier,0.0137174916813862,0.0073080838598538,0.0039451167193719,1.870130345971166e-06,1.0
10,2,2,1,0,8000,2,0,1,RandomForestClassifier,1.0170768493261575,0.9050160515697424,0.1718673047005036,0.2238511829733235,1.0
10,2,2,1,0,8000,3,1,0,RandomForestClassifier,0.8856271519693035,0.861210880007242,0.0227252906797602,0.7979538575337022,1.0
10,2,2,1,0,8000,3,1,1,RandomForestClassifier,0.016843677395705,0.0084488891633835,0.0048287219386385,7.587400394371002e-05,1.0
10,2,2,1,0,8000,4,0,0,RandomForestClassifier,0.014557241084259,0.0072410833575344,0.0041596716273126,4.51564267671678e-05,1.0
10,2,2,1,0,8000,4,0,1,RandomForestClassifier,0.1249537673303485,0.0445360574654327,0.0480141996659045,0.0002972425244053,1.0
10,2,2,1,0,8000,5,0,0,RandomForestClassifier,0.0266732684107516,0.0129670164313754,0.0077280244885552,5.749593973022882e-06,1.0
10,2,2,1,0,8000,5,0,1,RandomForestClassifier,1.6751152479628055,1.424992909629041,0.1766856948554446,1.1504861328030611,1.0
10,2,2,1,0,8000,6,1,0,RandomForestClassifier,0.1268027573236412,0.0956188240562558,0.0128857941918802,0.0739254640829113,1.0
10,2,2,1,0,8000,6,1,1,RandomForestClassifier,0.0259713759887983,0.0134965698687968,0.0074124871448356,2.4024220399931903e-05,1.0
10,2,2,1,0,8000,7,0,0,RandomForestClassifier,0.032902409599771,0.0145239255968402,0.0094397274274294,2.819425683087129e-06,1.0
10,2,2,1,0,8000,7,0,1,RandomForestClassifier,0.0626757774549554,0.0371446710227935,0.0153546727020948,0.0110790591462999,1.0
10,2,2,1,0,8000,8,1,0,RandomForestClassifier,0.817088014705968,0.8058919290237486,0.015047802066013,0.7768902050718943,1.0
10,2,2,1,0,8000,8,1,1,RandomForestClassifier,0.0186156926783604,0.00938407900866,0.005459323614802,1.9157487986198877e-05,1.0
10,2,2,1,0,8000,9,1,0,RandomForestClassifier,0.0493537966005095,0.0426275596346869,0.003802004500498,0.0371002376123686,1.0
10,2,2,1,0,8000,9,1,1,RandomForestClassifier,0.0104662148947866,0.0054835126680711,0.0030086503286295,8.526272991776773e-06,1.0
10,2,2,1,0,16000,0,1,0,RandomForestClassifier,0.4727428129814135,0.3197499147175001,0.1494827043149057,0.1171451005971291,1.0
10,2,2,1,0,16000,0,1,1,RandomForestClassifier,0.0108295170770472,0.0055880912418937,0.003168920719155,1.532820446303873e-05,1.0
10,2,2,1,0,16000,1,0,0,RandomForestClassifier,0.0216377239016054,0.0108811261498715,0.0062856839422251,9.727528146763476e-06,1.0
10,2,2,1,0,16000,1,0,1,RandomForestClassifier,2.100551655191316,1.8842178712772408,0.2906864898938502,1.450443777682081,1.0
10,2,2,1,0,16000,2,0,0,RandomForestClassifier,0.0138173563358084,0.007376049360125,0.0039433383547856,8.071749406257656e-06,1.0
10,2,2,1,0,16000,2,0,1,RandomForestClassifier,1.0552955490071547,0.924178421597106,0.125029988619531,0.3749803928419967,1.0
10,2,2,1,0,16000,3,1,0,RandomForestClassifier,1.2045119561485789,0.9838524740489782,0.1778783057895677,0.6628875536548269,1.0
10,2,2,1,0,16000,3,1,1,RandomForestClassifier,0.0154969558541335,0.0078487990217759,0.0045200246167468,8.83785893535105e-06,1.0
10,2,2,1,0,16000,4,0,0,RandomForestClassifier,0.0137706033895761,0.0067352919635866,0.0040188524098305,1.6234318094277e-05,1.0
10,2,2,1,0,16000,4,0,1,RandomForestClassifier,0.2805756024458614,0.1415054358603983,0.0980712056070145,0.0054017269818585,1.0
10,2,2,1,0,16000,5,0,0,RandomForestClassifier,0.0252014714949695,0.0132178258939213,0.0072077437832082,2.545803312284378e-06,1.0
10,2,2,1,0,16000,5,0,1,RandomForestClassifier,1.7340768019212314,1.5572694361376895,0.2552607828386092,1.1465337721986948,1.0
10,2,2,1,0,16000,6,1,0,RandomForestClassifier,0.1513091034439573,0.101683373865939,0.0262924839764631,0.06642673121017,1.0
10,2,2,1,0,16000,6,1,1,RandomForestClassifier,0.0243354055941737,0.0126609768477684,0.0069219227605992,5.793797232755971e-06,1.0
10,2,2,1,0,16000,7,0,0,RandomForestClassifier,0.0256760281912909,0.0125020144070708,0.0076926297882317,5.868586982915591e-05,1.0
10,2,2,1,0,16000,7,0,1,RandomForestClassifier,0.1700636745024331,0.1017277353649963,0.0487937885629578,0.0116892010757519,1.0
10,2,2,1,0,16000,8,1,0,RandomForestClassifier,0.8117037129597595,0.787031024423955,0.0168211087955829,0.4411426025821706,1.0
10,2,2,1,0,16000,8,1,1,RandomForestClassifier,0.0149665275374085,0.0080213301390506,0.0043332017361434,5.981968364210388e-06,1.0
10,2,2,1,0,16000,9,1,0,RandomForestClassifier,0.0344017529770855,0.0203607596957308,0.0084445744235941,0.0049376956750169,1.0
10,2,2,1,0,16000,9,1,1,RandomForestClassifier,0.0110646026230953,0.0054198989814728,0.0031413836173208,3.396336369435038e-05,1.0
10,2,2,1,1,2000,0,1,0,RandomForestClassifier,0.1164041985332446,0.1084399071847202,0.0034918433931881,0.1046962163776417,1.0
10,2,2,1,1,2000,0,1,1,RandomForestClassifier,0.0180864573258002,0.009520689928568,0.0052157812317243,0.0001718437031683,1.0
10,2,2,1,1,2000,1,0,0,RandomForestClassifier,0.0528683527149495,0.0274206774097322,0.0160284989086994,0.0002670664452875,1.0
10,2,2,1,1,2000,1,0,1,RandomForestClassifier,2.7413490369382147,2.5789863827727784,0.2877910557352444,1.8682543727334149,1.0
10,2,2,1,1,2000,2,0,0,RandomForestClassifier,0.0161842793548075,0.0084663764210524,0.0045998589130837,0.0001364477998113,1.0
10,2,2,1,1,2000,2,0,1,RandomForestClassifier,0.5153219795858807,0.5040520049531316,0.0047087400608698,0.4991057004854144,1.0
10,2,2,1,1,2000,3,0,0,RandomForestClassifier,0.030354391755797,0.0153024702112149,0.0092016580865653,3.3460146993791184e-05,1.0
10,2,2,1,1,2000,3,0,1,RandomForestClassifier,1.948941810963725,1.9313750725491097,0.0119830737280197,1.9173293012090844,1.0
10,2,2,1,1,2000,4,1,0,RandomForestClassifier,0.1275559314052121,0.1109074597505635,0.0081075262645206,0.1016531960290527,1.0
10,2,2,1,1,2000,4,1,1,RandomForestClassifier,0.0147599293573419,0.0069452770807222,0.0040917788881306,0.0004179278113112,1.0
10,2,2,1,1,2000,5,1,0,RandomForestClassifier,0.1774789166116157,0.1634626154804228,0.0071773581727303,0.152148371607576,1.0
10,2,2,1,1,2000,5,1,1,RandomForestClassifier,0.018305063364962,0.0095384325225651,0.0048826413467817,5.505335775124465e-05,1.0
10,2,2,1,1,2000,6,1,0,RandomForestClassifier,0.1420120855654585,0.1364722406142111,0.0026958596110306,0.1329907942220171,1.0
10,2,2,1,1,2000,6,1,1,RandomForestClassifier,0.0171826853446769,0.0082734923589303,0.0049704472474693,0.0002644059996559,1.0
