classifier,population_size,workers,time,time_std,ptime,ptime_std
RandomForestClassifier,16000,8,46.13408686993644,0.2674580965241352,44.94443062394858,0.2972019624506788
RandomForestClassifier,16000,16,25.456441997224463,0.1752665493753203,24.18908668137156,0.1394516126325524
RandomForestClassifier,16000,32,15.733345833374187,0.2129601663930328,14.487692868430168,0.1760531002169959
SVC,1000,1,0.8241103445645421,0.0238337529462876,0.7649084581062198,0.014978198649305
SVC,1000,2,0.6655226115137338,0.0230307708552208,0.544424556242302,0.028205520466203
SVC,1000,4,0.4814162770286202,0.0466172315582339,0.3546765472739935,0.0250064209684009
SVC,1000,8,0.5064964064862579,0.0405512318350958,0.3962929491885006,0.0341296193759873
SVC,1000,16,0.5352318704593927,0.0472368466170323,0.418494365690276,0.0358929227007027
SVC,1000,32,0.6167738166172058,0.1021866250558879,0.4992405986879021,0.1047629822689401
SVC,2000,1,1.6613807868678123,0.0334395332208049,1.5457152188755572,0.0354242916501434
SVC,2000,2,1.2412769937422126,0.0425543405204017,1.0550753535237165,0.0370205748466448
SVC,2000,4,0.9207548004109412,0.0342637244448316,0.7597548821009695,0.0339550010280093
SVC,2000,8,0.9320239291526378,0.0300245707374762,0.7359452632721514,0.0245029258888822
SVC,2000,16,0.9146119270473718,0.0515322632511405,0.72445746390149,0.0325527464400409
SVC,2000,32,0.9779199556913228,0.0913969048336217,0.762438178062439,0.0473459130567247
SVC,4000,1,3.3206449816934764,0.0682717378967692,3.091021129488945,0.0682084933050839
SVC,4000,2,2.466019532224164,0.1570129243289282,2.1591766262892635,0.1522345205888072
SVC,4000,4,1.7639823097735643,0.0582050205991193,1.468222378892824,0.0726007265301391
SVC,4000,8,1.7231482452712954,0.0495294623842668,1.429950126260519,0.0602385403526931
SVC,4000,16,1.6048201891593634,0.1067247591615247,1.3257005434948952,0.1089127272295481
SVC,4000,32,1.5422901616431772,0.1009190493959268,1.2565622441470623,0.0993460091515174
SVC,8000,1,6.772449999256059,0.1668317310555663,6.292296896316111,0.1753724574105478
SVC,8000,2,4.820434758160263,0.1226819686171206,4.234805766958743,0.0927976149917953
SVC,8000,4,3.3840690555982293,0.0724888635896962,2.8216423279605807,0.0538177240275855
SVC,8000,8,3.138303676433861,0.0594047453582016,2.5890427006408574,0.0564083112560478
SVC,8000,16,3.112005802616477,0.1091757385370926,2.5287150447722526,0.1260118736537681
SVC,8000,32,2.896544807218015,0.1302116990677996,2.327901723049581,0.1191509523778329
SVC,16000,1,13.327266885060816,0.4120890324180667,12.368505465611817,0.4123958484010577
SVC,16000,2,9.415947720129044,0.2996787670972697,8.351359746977687,0.2691874112715917
SVC,16000,4,6.433823675243184,0.0845243531825897,5.348087301757187,0.0804708206733312
SVC,16000,8,5.916722128959373,0.0882663740778842,4.877591460896656,0.0861712163058174
SVC,16000,16,5.903600068576634,0.1459976420249697,4.765455386554822,0.1422459119547734
SVC,16000,32,5.707672634581104,0.0909771048051085,4.554058883013203,0.0921124721067361
