samples,features,classes,clusters,seed,population_size,point,class,target,model,min_fitness,mean_fitness,fitness_std,max_fitness,accuracy
10,32,2,1,1,2000,0,1,0,MLPClassifier,-5.9537802321280076,-5.867884369804692,0.08255626468438292,-5.510731537151888,1.0
10,32,2,1,1,2000,0,1,1,MLPClassifier,-0.6647626802387246,-0.38771993381959946,0.19601948479927206,-0.018148257210376606,1.0
10,32,2,1,1,2000,1,0,0,MLPClassifier,-0.5899017867549124,-0.3806088211308662,0.14832862119675597,-0.008823683159114637,1.0
10,32,2,1,1,2000,1,0,1,MLPClassifier,-4.977339848538659,-4.853751624329016,0.0813773347326347,-4.677840280896844,1.0
10,32,2,1,1,2000,2,0,0,MLPClassifier,-0.6342394905411721,-0.3573126577880245,0.1761137687425632,-0.020424048041141063,1.0
10,32,2,1,1,2000,2,0,1,MLPClassifier,-7.236596205538287,-7.113059646257168,0.11144112259330732,-6.773929144498681,1.0
10,32,2,1,1,2000,3,0,0,MLPClassifier,-0.4908902837613966,-0.22927086955006878,0.1368442410341094,-0.006157471442179485,1.0
10,32,2,1,1,2000,3,0,1,MLPClassifier,-6.343331891572724,-5.858935264615496,0.38198419374282566,-5.034472450688017,1.0
10,32,2,1,1,2000,4,1,0,MLPClassifier,-8.816435048962125,-8.560988600666407,0.23378830995106636,-7.7595656620922915,1.0
10,32,2,1,1,2000,4,1,1,MLPClassifier,-0.3468799741967638,-0.21082616486741962,0.09282952942488969,-0.019293228886183122,1.0
10,32,2,1,1,2000,5,0,0,MLPClassifier,-0.47901027532030765,-0.26997818806790863,0.12529330482647277,-0.031666573446799795,1.0
10,32,2,1,1,2000,5,0,1,MLPClassifier,-5.107226697380621,-4.734870390098097,0.25334865787490674,-4.2862007306924506,1.0
10,32,2,1,1,2000,6,1,0,MLPClassifier,-7.051096599779709,-7.016905159412675,0.027147555749028683,-6.929161674467772,1.0
10,32,2,1,1,2000,6,1,1,MLPClassifier,-0.2944455626296648,-0.17548354264600755,0.0751562971581304,-0.004786955512588342,1.0
10,32,2,1,1,2000,7,0,0,MLPClassifier,-0.46412301274349443,-0.21860286344443408,0.134081930027612,-0.008823683159114637,1.0
10,32,2,1,1,2000,7,0,1,MLPClassifier,-5.250592548256925,-5.050560415822576,0.1424121612374812,-4.7353697748170624,1.0
10,32,2,1,1,2000,8,1,0,MLPClassifier,-5.883273985744269,-5.6734918771427605,0.17833406255966458,-5.256415892123498,1.0
10,32,2,1,1,2000,8,1,1,MLPClassifier,-0.6939582038841654,-0.3610347539582298,0.19546776060858592,-0.006157471442179485,1.0
10,32,2,1,1,2000,9,1,0,MLPClassifier,-3.4514838915717236,-3.163668062814962,0.1667101045376669,-2.7953422205250744,1.0
10,32,2,1,1,2000,9,1,1,MLPClassifier,-0.4297411629408587,-0.2644812340827392,0.10531560109827391,-0.005837076573727562,1.0
10,4,2,1,1,2000,0,0,0,MLPClassifier,-0.06522679457780553,-0.02911493731814517,0.016311797881288337,-8.480446799907781e-06,1.0
10,4,2,1,1,2000,0,0,1,MLPClassifier,-1.490296630913683,-1.4477347410939512,0.02894796816193783,-1.3946412594753028,1.0
10,4,2,1,1,2000,1,0,0,MLPClassifier,-0.09519654340406918,-0.05044258668417477,0.026572622990411094,-0.005654646042649869,1.0
10,4,2,1,1,2000,1,0,1,MLPClassifier,-0.385079753563944,-0.35111747381102765,0.01857003767645251,-0.3251260834304548,1.0
10,4,2,1,1,2000,2,1,0,MLPClassifier,-0.7253951674275494,-0.6729369546142876,0.03181794970047648,-0.6177016007954466,1.0
10,4,2,1,1,2000,2,1,1,MLPClassifier,-0.10519498700079648,-0.05693902545086949,0.031480923760280125,-0.0010581986199129645,1.0
10,4,2,1,1,2000,3,1,0,MLPClassifier,-0.2176204695677508,-0.13221763461631653,0.057737139504624765,-0.02310588783837153,1.0
10,4,2,1,1,2000,3,1,1,MLPClassifier,-0.12027344120984429,-0.063965156518738,0.033555314300342004,-0.0010581986199129645,1.0
10,4,2,1,1,2000,4,0,0,MLPClassifier,-0.10448944128673282,-0.05509841189738568,0.030366569833542936,-0.0010581986199129645,1.0
10,4,2,1,1,2000,4,0,1,MLPClassifier,-1.5182061966972507,-1.4578435250864659,0.03566567094183232,-1.395299044411451,1.0
10,4,2,1,1,2000,5,1,0,MLPClassifier,-1.48508009185108,-1.4429626808412084,0.027667958482071424,-1.3901780384885194,1.0
10,4,2,1,1,2000,5,1,1,MLPClassifier,-0.05427391596635763,-0.031272928701905366,0.014273506705686724,-0.0010581986199129645,1.0
10,4,2,1,1,2000,6,0,0,MLPClassifier,-0.055045404576109805,-0.031400917450596234,0.01539488975958473,-1.1329048507924266e-05,1.0
10,4,2,1,1,2000,6,0,1,MLPClassifier,-1.7962397215207255,-1.7743791721970976,0.016143677356392785,-1.7299595140125006,1.0
10,4,2,1,1,2000,7,0,0,MLPClassifier,-0.10206122904264532,-0.055837560127418424,0.02853821180694638,-0.00046587573211798183,1.0
10,4,2,1,1,2000,7,0,1,MLPClassifier,-1.2117659721923375,-1.1842129876164538,0.017573366271412438,-1.1438228760985858,1.0
10,4,2,1,1,2000,8,0,0,MLPClassifier,-0.07739948565596143,-0.03672936230602736,0.017966396426324156,-0.004225710137174321,1.0
10,4,2,1,1,2000,8,0,1,MLPClassifier,-1.3625261493777474,-1.321180204673565,0.0295436823961973,-1.2683087097234906,1.0
10,4,2,1,1,2000,9,0,0,MLPClassifier,-0.10116203832246105,-0.05154242750107167,0.027364174643833245,-0.0010581986199129645,1.0
